Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.9,1.333,2026-01-22 10:35:49,31658
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.2,23500.0,6000.0,1109.9,1.333,2026-01-22 10:35:49,24410
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.9,1.333,2026-01-22 10:35:49,20871
360ONE,2026-01-27,1000.0,111.0,25500.0,3500.0,0.25,47000.0,45500.0,1109.9,1.333,2026-01-22 10:35:49,17297
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.25,48500.0,11000.0,1109.9,1.333,2026-01-22 10:35:49,14150
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,1109.9,1.333,2026-01-22 10:35:49,10817
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.55,609500.0,226500.0,1109.9,1.333,2026-01-22 10:35:49,7569
360ONE,2026-01-27,1080.0,33.5,5000.0,5500.0,3.05,268000.0,143500.0,1109.9,1.333,2026-01-22 10:35:49,5552
360ONE,2026-01-27,1100.0,18.0,114500.0,64000.0,7.9,205500.0,111000.0,1109.9,1.333,2026-01-22 10:35:49,4011
360ONE,2026-01-27,1120.0,8.85,209500.0,276500.0,18.0,73500.0,9500.0,1109.9,1.333,2026-01-22 10:35:49,3219
360ONE,2026-01-27,1140.0,4.1,404500.0,226500.0,34.1,109000.0,2000.0,1109.9,1.333,2026-01-22 10:35:49,3002
360ONE,2026-01-27,1160.0,2.1,245000.0,238000.0,51.1,54000.0,5000.0,1109.9,1.333,2026-01-22 10:35:49,3553
360ONE,2026-01-27,1180.0,1.4,251000.0,106000.0,65.4,120500.0,1500.0,1109.9,1.333,2026-01-22 10:35:49,4684
360ONE,2026-01-27,1200.0,0.85,522000.0,149500.0,94.15,74000.0,1000.0,1109.9,1.333,2026-01-22 10:35:49,6029
360ONE,2026-01-27,1220.0,0.75,527500.0,290000.0,112.85,30500.0,0.0,1109.9,1.333,2026-01-22 10:35:49,8666
360ONE,2026-01-27,1240.0,0.55,313500.0,54000.0,130.2,70000.0,500.0,1109.9,1.333,2026-01-22 10:35:49,12768
360ONE,2026-01-27,1260.0,0.55,202500.0,46500.0,121.1,23500.0,0.0,1109.9,1.333,2026-01-22 10:35:49,17047
360ONE,2026-01-27,1280.0,0.45,171500.0,45500.0,81.0,1000.0,0.0,1109.9,1.333,2026-01-22 10:35:49,22398
360ONE,2026-01-27,1300.0,0.3,213000.0,15500.0,120.0,6000.0,0.0,1109.9,1.333,2026-01-22 10:35:49,28368
360ONE,2026-01-27,1320.0,0.35,68000.0,1500.0,0.0,0.0,0.0,1109.9,1.333,2026-01-22 10:35:49,34710
