Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,1500.0,1190.0,-0.134,2025-12-31 15:20,2369
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1190.0,-0.134,2025-12-31 15:20,1661
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1190.0,-0.134,2025-12-31 15:20,1311
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,1500.0,1190.0,-0.134,2025-12-31 15:20,964
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1190.0,-0.134,2025-12-31 15:20,619
360ONE,2026-01-27,1080.0,113.0,2500.0,6.8,14000.0,1190.0,-0.134,2025-12-31 15:20,321
360ONE,2026-01-27,1100.0,0.0,0.0,9.0,15500.0,1190.0,-0.134,2025-12-31 15:20,36
360ONE,2026-01-27,1120.0,0.0,0.0,19.4,500.0,1190.0,-0.134,2025-12-31 15:20,-250
360ONE,2026-01-27,1140.0,65.7,1000.0,19.5,18000.0,1190.0,-0.134,2025-12-31 15:20,-523
360ONE,2026-01-27,1160.0,53.4,17000.0,26.3,21500.0,1190.0,-0.134,2025-12-31 15:20,-786
360ONE,2026-01-27,1180.0,42.05,36500.0,34.7,39000.0,1190.0,-0.134,2025-12-31 15:20,-909
360ONE,2026-01-27,1200.0,33.1,190500.0,46.1,60500.0,1190.0,-0.134,2025-12-31 15:20,-897
360ONE,2026-01-27,1220.0,25.4,38000.0,0.0,0.0,1190.0,-0.134,2025-12-31 15:20,-49
360ONE,2026-01-27,1240.0,18.3,15500.0,72.05,500.0,1190.0,-0.134,2025-12-31 15:20,619
360ONE,2026-01-27,1260.0,14.7,24000.0,0.0,0.0,1190.0,-0.134,2025-12-31 15:20,1247
360ONE,2026-01-27,1280.0,11.3,50000.0,113.9,1000.0,1190.0,-0.134,2025-12-31 15:20,1935
360ONE,2026-01-27,1300.0,8.8,23000.0,126.0,1000.0,1190.0,-0.134,2025-12-31 15:20,2734
