Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.45,96000.0,134000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,12998
360ONE,2026-01-27,1000.0,145.6,25500.0,4000.0,3.7,57500.0,100000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,9182
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,4.85,97000.0,70000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,7802
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.0,23500.0,33500.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,6219
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,7.75,69500.0,65000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,4716
360ONE,2026-01-27,1080.0,63.5,3000.0,0.0,8.5,55000.0,45000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,3357
360ONE,2026-01-27,1100.0,57.3,103500.0,3500.0,13.7,141000.0,100500.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,2101
360ONE,2026-01-27,1120.0,47.15,21500.0,39000.0,18.15,43500.0,51500.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,1762
360ONE,2026-01-27,1140.0,32.25,86000.0,152500.0,25.0,78000.0,60000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,1176
360ONE,2026-01-27,1160.0,22.55,107500.0,209500.0,34.15,92500.0,13000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,977
360ONE,2026-01-27,1180.0,15.5,93500.0,140500.0,43.3,84000.0,6500.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,1022
360ONE,2026-01-27,1200.0,10.0,337000.0,264500.0,61.35,133500.0,26000.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,1278
360ONE,2026-01-27,1220.0,6.75,168500.0,64000.0,85.65,28500.0,0.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,2211
360ONE,2026-01-27,1240.0,4.6,98500.0,65000.0,95.5,35000.0,500.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,3889
360ONE,2026-01-27,1260.0,3.15,70500.0,37500.0,76.0,5000.0,0.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,5676
360ONE,2026-01-27,1280.0,2.3,153000.0,118000.0,128.0,1000.0,0.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,7887
360ONE,2026-01-27,1300.0,1.9,73000.0,44500.0,126.0,500.0,0.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,10445
360ONE,2026-01-27,1320.0,1.7,70000.0,20000.0,0.0,0.0,0.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,13134
360ONE,2026-01-27,1360.0,1.0,54000.0,10000.0,168.3,3000.0,0.0,1141.7,1152.8,1130.1,0.431,2026-01-14 13:02,18790
ABB,2026-01-27,4200.0,845.0,125.0,0.0,0.0,0.0,0.0,4965.0,4992.0,4941.0,-0.02,2026-01-14 13:02,63432
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,4965.0,4992.0,4941.0,-0.02,2026-01-14 13:02,59498
ABB,2026-01-27,4300.0,725.0,125.0,0.0,4.6,23750.0,500.0,4965.0,4992.0,4941.0,-0.02,2026-01-14 13:02,55553
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.9,0.0,0.0,4965.0,4992.0,4941.0,-0.02,2026-01-14 13:02,51725
