Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1191.5,2025-12-26 09:11,28908
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1191.5,2025-12-26 09:11,23960
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1191.5,2025-12-26 09:11,18938
360ONE,2025-12-30,980.0,179.2,2000.0,0.05,2000.0,1191.5,2025-12-26 09:11,16455
360ONE,2025-12-30,1000.0,173.2,3500.0,0.45,27000.0,1191.5,2025-12-26 09:11,13991
360ONE,2025-12-30,1020.0,152.25,0.0,0.45,57000.0,1191.5,2025-12-26 09:11,11612
360ONE,2025-12-30,1040.0,129.15,4500.0,0.6,81000.0,1191.5,2025-12-26 09:11,9284
360ONE,2025-12-30,1060.0,86.5,8500.0,0.65,57000.0,1191.5,2025-12-26 09:11,7183
360ONE,2025-12-30,1080.0,124.85,14000.0,0.6,64000.0,1191.5,2025-12-26 09:11,5230
360ONE,2025-12-30,1100.0,98.6,72500.0,0.7,73500.0,1191.5,2025-12-26 09:11,3534
360ONE,2025-12-30,1120.0,76.35,58500.0,0.8,58500.0,1191.5,2025-12-26 09:11,2669
360ONE,2025-12-30,1140.0,61.35,80000.0,1.15,185000.0,1191.5,2025-12-26 09:11,1770
360ONE,2025-12-30,1160.0,39.25,96500.0,1.7,303000.0,1191.5,2025-12-26 09:11,1428
360ONE,2025-12-30,1180.0,22.05,70000.0,4.3,220000.0,1191.5,2025-12-26 09:11,1743
360ONE,2025-12-30,1200.0,9.7,182000.0,11.35,100500.0,1191.5,2025-12-26 09:11,2371
360ONE,2025-12-30,1220.0,3.3,176500.0,24.75,21000.0,1191.5,2025-12-26 09:11,3567
360ONE,2025-12-30,1240.0,1.05,499000.0,28.6,6500.0,1191.5,2025-12-26 09:11,5101
360ONE,2025-12-30,1260.0,0.7,109000.0,128.15,1500.0,1191.5,2025-12-26 09:11,7674
360ONE,2025-12-30,1280.0,0.6,89000.0,137.0,500.0,1191.5,2025-12-26 09:11,10422
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1191.5,2025-12-26 09:11,13360
360ONE,2025-12-30,1320.0,0.35,106500.0,0.0,0.0,1191.5,2025-12-26 09:11,16299
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1191.5,2025-12-26 09:11,22606
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5215.0,2025-12-26 09:11,60380
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5215.0,2025-12-26 09:11,47712
ABB,2025-12-30,4350.0,0.0,0.0,1.0,1875.0,5215.0,2025-12-26 09:11,44546
ABB,2025-12-30,4400.0,780.0,1125.0,0.6,5750.0,5215.0,2025-12-26 09:11,41388
ABB,2025-12-30,4450.0,0.0,0.0,1.0,5750.0,5215.0,2025-12-26 09:11,38353
ABB,2025-12-30,4500.0,668.0,500.0,1.0,1625.0,5215.0,2025-12-26 09:11,35259
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5215.0,2025-12-26 09:11,32209
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5215.0,2025-12-26 09:11,29133
ABB,2025-12-30,4650.0,0.0,0.0,1.2,10625.0,5215.0,2025-12-26 09:11,26052
ABB,2025-12-30,4700.0,481.25,125.0,1.5,57375.0,5215.0,2025-12-26 09:11,23023
ABB,2025-12-30,4750.0,431.6,0.0,1.8,14375.0,5215.0,2025-12-26 09:11,20279
ABB,2025-12-30,4800.0,421.15,500.0,1.75,30500.0,5215.0,2025-12-26 09:11,17608
ABB,2025-12-30,4850.0,320.2,125.0,0.0,0.0,5215.0,2025-12-26 09:11,15110
ABB,2025-12-30,4900.0,323.4,6375.0,1.9,41125.0,5215.0,2025-12-26 09:11,12601
ABB,2025-12-30,4950.0,261.55,2250.0,2.3,25875.0,5215.0,2025-12-26 09:11,10524
ABB,2025-12-30,5000.0,225.75,45500.0,3.45,82500.0,5215.0,2025-12-26 09:11,8442
ABB,2025-12-30,5050.0,167.75,10000.0,5.95,33625.0,5215.0,2025-12-26 09:11,7945
ABB,2025-12-30,5100.0,134.7,47000.0,9.1,70000.0,5215.0,2025-12-26 09:11,6816
ABB,2025-12-30,5150.0,82.5,13250.0,16.2,32750.0,5215.0,2025-12-26 09:11,6694
ABB,2025-12-30,5200.0,49.65,66625.0,31.6,52500.0,5215.0,2025-12-26 09:11,6288
ABB,2025-12-30,5250.0,26.15,74000.0,58.2,18750.0,5215.0,2025-12-26 09:11,6587
ABB,2025-12-30,5300.0,12.1,120875.0,92.4,57250.0,5215.0,2025-12-26 09:11,7269
ABB,2025-12-30,5350.0,6.3,43000.0,114.1,5875.0,5215.0,2025-12-26 09:11,8374
ABB,2025-12-30,5400.0,3.65,84125.0,187.8,9500.0,5215.0,2025-12-26 09:11,10066
ABB,2025-12-30,5450.0,2.55,48375.0,0.0,0.0,5215.0,2025-12-26 09:11,12119
ABB,2025-12-30,5500.0,2.05,105625.0,275.0,24875.0,5215.0,2025-12-26 09:11,14574
ABB,2025-12-30,5550.0,1.6,15000.0,0.0,0.0,5215.0,2025-12-26 09:11,17007
ABB,2025-12-30,5600.0,1.55,18125.0,406.0,8750.0,5215.0,2025-12-26 09:11,20179
ABB,2025-12-30,5650.0,1.35,37125.0,0.0,0.0,5215.0,2025-12-26 09:11,23131
ABB,2025-12-30,5700.0,1.05,625.0,438.2,7125.0,5215.0,2025-12-26 09:11,26626
ABB,2025-12-30,5750.0,0.35,11750.0,455.0,1875.0,5215.0,2025-12-26 09:11,29843
ABB,2025-12-30,5800.0,1.1,2625.0,555.0,2375.0,5215.0,2025-12-26 09:11,33355
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,5215.0,2025-12-26 09:11,36845
ABB,2025-12-30,5900.0,0.1,15375.0,650.85,500.0,5215.0,2025-12-26 09:11,40471
ABB,2025-12-30,6000.0,0.2,37250.0,784.7,11250.0,5215.0,2025-12-26 09:11,47850
ABB,2025-12-30,6100.0,0.05,15125.0,857.5,18625.0,5215.0,2025-12-26 09:11,54865
ABCAPITAL,2025-12-30,260.0,85.5,282100.0,0.1,182900.0,348.2,2025-12-26 09:11,96395
ABCAPITAL,2025-12-30,270.0,81.75,24800.0,0.0,0.0,348.2,2025-12-26 09:11,84467
ABCAPITAL,2025-12-30,280.0,85.5,27900.0,0.1,124000.0,348.2,2025-12-26 09:11,70357
ABCAPITAL,2025-12-30,285.0,56.9,15500.0,0.1,86800.0,348.2,2025-12-26 09:11,63514
ABCAPITAL,2025-12-30,290.0,61.0,554900.0,0.1,471200.0,348.2,2025-12-26 09:11,56572
ABCAPITAL,2025-12-30,295.0,52.55,114700.0,0.05,120900.0,348.2,2025-12-26 09:11,53436
ABCAPITAL,2025-12-30,300.0,49.1,313100.0,0.1,393700.0,348.2,2025-12-26 09:11,47640
ABCAPITAL,2025-12-30,305.0,45.5,3100.0,0.1,80600.0,348.2,2025-12-26 09:11,43128
ABCAPITAL,2025-12-30,310.0,37.7,52700.0,0.15,489800.0,348.2,2025-12-26 09:11,37139
ABCAPITAL,2025-12-30,315.0,35.5,27900.0,0.2,833900.0,348.2,2025-12-26 09:11,31598
ABCAPITAL,2025-12-30,320.0,28.15,136400.0,0.2,1249300.0,348.2,2025-12-26 09:11,26379
ABCAPITAL,2025-12-30,325.0,23.15,99200.0,0.2,694400.0,348.2,2025-12-26 09:11,22130
ABCAPITAL,2025-12-30,330.0,18.05,226300.0,0.3,1196600.0,348.2,2025-12-26 09:11,18135
ABCAPITAL,2025-12-30,335.0,13.1,235600.0,0.55,1317500.0,348.2,2025-12-26 09:11,15007
ABCAPITAL,2025-12-30,340.0,9.3,654100.0,1.3,1956100.0,348.2,2025-12-26 09:11,12520
ABCAPITAL,2025-12-30,345.0,5.7,2139000.0,2.8,1463200.0,348.2,2025-12-26 09:11,11456
ABCAPITAL,2025-12-30,350.0,3.2,2334300.0,5.3,1593400.0,348.2,2025-12-26 09:11,12648
ABCAPITAL,2025-12-30,355.0,1.75,2123500.0,8.95,923800.0,348.2,2025-12-26 09:11,14897
ABCAPITAL,2025-12-30,360.0,1.05,2737300.0,13.1,542500.0,348.2,2025-12-26 09:11,18313
ABCAPITAL,2025-12-30,365.0,0.6,2135900.0,17.95,523900.0,348.2,2025-12-26 09:11,23400
ABCAPITAL,2025-12-30,370.0,0.4,2684600.0,23.15,297600.0,348.2,2025-12-26 09:11,29427
ABCAPITAL,2025-12-30,375.0,0.25,2669100.0,27.85,89900.0,348.2,2025-12-26 09:11,37177
ABCAPITAL,2025-12-30,380.0,0.15,1680200.0,32.7,102300.0,348.2,2025-12-26 09:11,46704
ABCAPITAL,2025-12-30,385.0,0.15,709900.0,0.0,0.0,348.2,2025-12-26 09:11,56997
ABCAPITAL,2025-12-30,390.0,0.15,1137700.0,32.05,58900.0,348.2,2025-12-26 09:11,67965
ABCAPITAL,2025-12-30,395.0,0.1,189100.0,0.0,0.0,348.2,2025-12-26 09:11,79348
ABCAPITAL,2025-12-30,400.0,0.05,1283400.0,43.8,9300.0,348.2,2025-12-26 09:11,91000
ADANIENT,2025-12-30,1840.0,0.0,0.0,0.25,1236.0,2229.3,2025-12-26 09:11,311304
ADANIENT,2025-12-30,1880.0,0.0,0.0,0.55,10506.0,2229.3,2025-12-26 09:11,281219
ADANIENT,2025-12-30,1900.2,335.0,8652.0,0.6,98571.0,2229.3,2025-12-26 09:11,266046
ADANIENT,2025-12-30,1920.0,0.0,0.0,1.1,8343.0,2229.3,2025-12-26 09:11,251671
ADANIENT,2025-12-30,1938.95,0.0,0.0,1.0,67671.0,2229.3,2025-12-26 09:11,237656
ADANIENT,2025-12-30,1940.0,0.0,0.0,0.55,8343.0,2229.3,2025-12-26 09:11,236880
ADANIENT,2025-12-30,1960.0,0.0,0.0,0.65,31518.0,2229.3,2025-12-26 09:11,222241
ADANIENT,2025-12-30,1977.75,0.0,0.0,0.7,62109.0,2229.3,2025-12-26 09:11,209303
ADANIENT,2025-12-30,1980.0,0.0,0.0,0.0,0.0,2229.3,2025-12-26 09:11,207673
ADANIENT,2025-12-30,2000.0,228.3,4635.0,0.85,338973.0,2229.3,2025-12-26 09:11,193221
