Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
ADANIENT,2025-12-30,2480.0,0.7,45114.0,225.5,6180.0,2244.0,2025-12-26 10:49,146716
ADANIENT,2025-12-30,2481.9,0.75,55002.0,211.7,41715.0,2244.0,2025-12-26 10:49,148452
ADANIENT,2025-12-30,2500.0,0.7,859947.0,251.5,228660.0,2244.0,2025-12-26 10:49,165591
ADANIENT,2025-12-30,2501.25,0.7,65508.0,160.0,7107.0,2244.0,2025-12-26 10:49,161281
ADANIENT,2025-12-30,2520.0,0.6,36153.0,271.3,16068.0,2244.0,2025-12-26 10:49,182013
ADANIENT,2025-12-30,2520.65,0.4,154191.0,277.7,63345.0,2244.0,2025-12-26 10:49,182306
ADANIENT,2025-12-30,2540.0,0.6,32445.0,0.0,0.0,2244.0,2025-12-26 10:49,202583
ADANIENT,2025-12-30,2540.05,0.6,61491.0,154.3,309.0,2244.0,2025-12-26 10:49,202643
ADANIENT,2025-12-30,2559.45,0.0,0.0,321.0,1854.0,2244.0,2025-12-26 10:49,224912
ADANIENT,2025-12-30,2560.0,0.45,90537.0,153.0,309.0,2244.0,2025-12-26 10:49,225484
ADANIENT,2025-12-30,2578.85,0.0,0.0,340.0,2472.0,2244.0,2025-12-26 10:49,247297
ADANIENT,2025-12-30,2598.2,0.2,26574.0,198.5,3399.0,2244.0,2025-12-26 10:49,269610
ADANIENT,2025-12-30,2600.0,0.75,217227.0,351.0,64272.0,2244.0,2025-12-26 10:49,271632
ADANIENT,2025-12-30,2617.6,0.4,107223.0,365.0,41406.0,2244.0,2025-12-26 10:49,290313
ADANIENT,2025-12-30,2620.0,0.0,0.0,266.6,1236.0,2244.0,2025-12-26 10:49,291694
ADANIENT,2025-12-30,2640.0,0.7,35844.0,400.0,618.0,2244.0,2025-12-26 10:49,315733
ADANIENT,2025-12-30,2660.0,0.0,0.0,225.25,309.0,2244.0,2025-12-26 10:49,339856
ADANIENT,2025-12-30,2680.0,0.65,29046.0,0.0,0.0,2244.0,2025-12-26 10:49,363995
ADANIENT,2025-12-30,2700.0,0.25,116802.0,455.0,9888.0,2244.0,2025-12-26 10:49,388201
ADANIENT,2025-12-30,2714.55,0.1,101970.0,460.0,186327.0,2244.0,2025-12-26 10:49,405547
ADANIENT,2025-12-30,2720.0,0.0,0.0,283.55,2163.0,2244.0,2025-12-26 10:49,403799
ADANIENT,2025-12-30,2733.95,0.0,0.0,286.2,927.0,2244.0,2025-12-26 10:49,421202
ADANIENT,2025-12-30,2753.35,0.0,0.0,321.55,927.0,2244.0,2025-12-26 10:49,445464
ADANIENT,2025-12-30,2760.0,0.0,0.0,312.15,309.0,2244.0,2025-12-26 10:49,453761
ADANIENT,2025-12-30,2792.1,0.1,81885.0,344.45,927.0,2244.0,2025-12-26 10:49,493944
ADANIENT,2025-12-30,2800.0,0.25,43569.0,565.0,6489.0,2244.0,2025-12-26 10:49,503870
ADANIENT,2025-12-30,2840.0,0.0,0.0,596.5,140286.0,2244.0,2025-12-26 10:49,554122
ADANIGREEN,2025-12-30,840.0,0.0,0.0,0.15,142800.0,1025.4,2025-12-26 10:49,75678
ADANIGREEN,2025-12-30,880.0,139.45,5400.0,0.15,259200.0,1025.4,2025-12-26 10:49,56078
ADANIGREEN,2025-12-30,900.0,124.2,24600.0,0.2,155400.0,1025.4,2025-12-26 10:49,46879
ADANIGREEN,2025-12-30,920.0,94.85,21000.0,0.25,474600.0,1025.4,2025-12-26 10:49,38272
ADANIGREEN,2025-12-30,940.0,80.8,32400.0,0.3,491400.0,1025.4,2025-12-26 10:49,30540
ADANIGREEN,2025-12-30,960.0,65.5,69000.0,0.4,316200.0,1025.4,2025-12-26 10:49,23916
ADANIGREEN,2025-12-30,980.0,44.5,155400.0,0.65,378600.0,1025.4,2025-12-26 10:49,18255
ADANIGREEN,2025-12-30,1000.0,27.9,396000.0,1.7,838200.0,1025.4,2025-12-26 10:49,13889
ADANIGREEN,2025-12-30,1020.0,12.2,606600.0,5.95,576000.0,1025.4,2025-12-26 10:49,12287
ADANIGREEN,2025-12-30,1040.0,4.9,1515000.0,18.3,407400.0,1025.4,2025-12-26 10:49,12485
ADANIGREEN,2025-12-30,1060.0,2.3,1242000.0,36.15,204000.0,1025.4,2025-12-26 10:49,16127
ADANIGREEN,2025-12-30,1080.0,0.9,817800.0,54.45,141000.0,1025.4,2025-12-26 10:49,22213
ADANIGREEN,2025-12-30,1100.0,0.5,1561800.0,74.1,211800.0,1025.4,2025-12-26 10:49,29974
ADANIGREEN,2025-12-30,1120.0,0.3,363600.0,102.3,25200.0,1025.4,2025-12-26 10:49,40485
ADANIGREEN,2025-12-30,1140.0,0.3,236400.0,124.05,12600.0,1025.4,2025-12-26 10:49,53018
ADANIGREEN,2025-12-30,1160.0,0.25,412200.0,141.5,28800.0,1025.4,2025-12-26 10:49,66147
ADANIGREEN,2025-12-30,1180.0,0.2,101400.0,165.25,9600.0,1025.4,2025-12-26 10:49,79910
ADANIGREEN,2025-12-30,1200.0,0.1,637800.0,177.45,364200.0,1025.4,2025-12-26 10:49,94135
ADANIGREEN,2025-12-30,1220.0,0.05,154200.0,171.35,4800.0,1025.4,2025-12-26 10:49,104065
ADANIGREEN,2025-12-30,1240.0,0.15,140400.0,0.0,0.0,1025.4,2025-12-26 10:49,120687
ADANIGREEN,2025-12-30,1280.0,0.3,90600.0,267.0,600.0,1025.4,2025-12-26 10:49,154659
ADANIGREEN,2025-12-30,1320.0,0.1,126600.0,0.0,0.0,1025.4,2025-12-26 10:49,188980
ADANIENSOL,2025-12-30,840.0,152.2,0.0,0.05,41850.0,1018.65,2025-12-26 10:49,18949
ADANIENSOL,2025-12-30,860.0,0.0,0.0,0.1,50625.0,1018.65,2025-12-26 10:49,14845
ADANIENSOL,2025-12-30,880.0,131.05,2025.0,0.3,22275.0,1018.65,2025-12-26 10:49,10842
ADANIENSOL,2025-12-30,890.0,0.0,0.0,0.6,70875.0,1018.65,2025-12-26 10:49,8891
ADANIENSOL,2025-12-30,900.0,91.0,20250.0,0.25,382050.0,1018.65,2025-12-26 10:49,6980
ADANIENSOL,2025-12-30,910.0,68.7,6750.0,0.4,106650.0,1018.65,2025-12-26 10:49,5651
ADANIENSOL,2025-12-30,920.0,78.6,4725.0,0.7,14175.0,1018.65,2025-12-26 10:49,4303
ADANIENSOL,2025-12-30,930.0,0.0,0.0,0.4,85050.0,1018.65,2025-12-26 10:49,2967
ADANIENSOL,2025-12-30,940.0,56.75,33750.0,0.3,137025.0,1018.65,2025-12-26 10:49,1677
ADANIENSOL,2025-12-30,950.0,64.0,16875.0,0.3,188325.0,1018.65,2025-12-26 10:49,749
ADANIENSOL,2025-12-30,960.0,53.35,135000.0,0.3,110025.0,1018.65,2025-12-26 10:49,-58
ADANIENSOL,2025-12-30,970.0,43.35,47925.0,0.35,243675.0,1018.65,2025-12-26 10:49,-7
ADANIENSOL,2025-12-30,980.0,35.8,52650.0,0.7,160650.0,1018.65,2025-12-26 10:49,-182
ADANIENSOL,2025-12-30,990.0,28.6,97200.0,1.35,104625.0,1018.65,2025-12-26 10:49,-165
ADANIENSOL,2025-12-30,1000.0,19.95,446850.0,2.85,205200.0,1018.65,2025-12-26 10:49,139
ADANIENSOL,2025-12-30,1010.0,13.6,246375.0,6.0,49275.0,1018.65,2025-12-26 10:49,1665
ADANIENSOL,2025-12-30,1020.0,9.05,315900.0,11.5,31050.0,1018.65,2025-12-26 10:49,2960
ADANIENSOL,2025-12-30,1030.0,5.5,211275.0,19.6,22275.0,1018.65,2025-12-26 10:49,4546
ADANIENSOL,2025-12-30,1040.0,3.0,253800.0,42.65,19575.0,1018.65,2025-12-26 10:49,6187
ADANIENSOL,2025-12-30,1050.0,1.7,663525.0,54.45,17550.0,1018.65,2025-12-26 10:49,8023
ADANIENSOL,2025-12-30,1060.0,1.25,136350.0,60.5,11475.0,1018.65,2025-12-26 10:49,10564
ADANIENSOL,2025-12-30,1070.0,0.95,99225.0,70.7,6075.0,1018.65,2025-12-26 10:49,13183
ADANIENSOL,2025-12-30,1080.0,0.6,106650.0,0.0,0.0,1018.65,2025-12-26 10:49,15927
ADANIENSOL,2025-12-30,1090.0,0.9,134325.0,0.0,0.0,1018.65,2025-12-26 10:49,18817
ADANIENSOL,2025-12-30,1100.0,0.4,432000.0,109.1,11475.0,1018.65,2025-12-26 10:49,21847
ADANIENSOL,2025-12-30,1120.0,0.2,76275.0,113.25,2025.0,1018.65,2025-12-26 10:49,28662
ADANIENSOL,2025-12-30,1140.0,0.1,155250.0,0.0,0.0,1018.65,2025-12-26 10:49,35720
ADANIPORTS,2025-12-30,1240.0,0.0,0.0,0.15,47025.0,1496.7,2025-12-26 10:49,73650
ADANIPORTS,2025-12-30,1280.0,0.0,0.0,0.2,50350.0,1496.7,2025-12-26 10:49,59128
ADANIPORTS,2025-12-30,1300.0,195.0,2850.0,0.15,59375.0,1496.7,2025-12-26 10:49,51967
ADANIPORTS,2025-12-30,1320.0,0.0,0.0,0.3,10450.0,1496.7,2025-12-26 10:49,44986
ADANIPORTS,2025-12-30,1340.0,160.0,1425.0,0.2,206150.0,1496.7,2025-12-26 10:49,37971
ADANIPORTS,2025-12-30,1360.0,138.95,2375.0,0.3,262675.0,1496.7,2025-12-26 10:49,31390
ADANIPORTS,2025-12-30,1380.0,126.3,12825.0,0.35,106400.0,1496.7,2025-12-26 10:49,25345
ADANIPORTS,2025-12-30,1400.0,100.0,58900.0,0.35,268375.0,1496.7,2025-12-26 10:49,19672
ADANIPORTS,2025-12-30,1420.0,78.5,29450.0,0.3,111625.0,1496.7,2025-12-26 10:49,15075
ADANIPORTS,2025-12-30,1440.0,57.15,188575.0,0.4,461225.0,1496.7,2025-12-26 10:49,10409
ADANIPORTS,2025-12-30,1460.0,38.3,31825.0,1.05,332025.0,1496.7,2025-12-26 10:49,7873
ADANIPORTS,2025-12-30,1480.0,20.3,212800.0,3.6,432250.0,1496.7,2025-12-26 10:49,5093
ADANIPORTS,2025-12-30,1500.0,8.2,1002725.0,11.95,645525.0,1496.7,2025-12-26 10:49,3793
ADANIPORTS,2025-12-30,1520.0,3.7,1927550.0,27.0,323475.0,1496.7,2025-12-26 10:49,5563
ADANIPORTS,2025-12-30,1540.0,1.7,932900.0,44.35,147725.0,1496.7,2025-12-26 10:49,11624
ADANIPORTS,2025-12-30,1560.0,0.95,793250.0,66.2,65550.0,1496.7,2025-12-26 10:49,19510
ADANIPORTS,2025-12-30,1580.0,0.6,367175.0,86.6,23275.0,1496.7,2025-12-26 10:49,29252
ADANIPORTS,2025-12-30,1600.0,0.5,1684350.0,101.85,83125.0,1496.7,2025-12-26 10:49,39954
ADANIPORTS,2025-12-30,1620.0,0.4,195225.0,104.2,37525.0,1496.7,2025-12-26 10:49,53608
ADANIPORTS,2025-12-30,1640.0,0.3,259825.0,144.0,1425.0,1496.7,2025-12-26 10:49,68106
ADANIPORTS,2025-12-30,1660.0,0.15,230375.0,0.0,0.0,1496.7,2025-12-26 10:49,83498
ADANIPORTS,2025-12-30,1680.0,0.2,184775.0,187.55,475.0,1496.7,2025-12-26 10:49,99366
ADANIPORTS,2025-12-30,1720.0,0.15,195700.0,227.75,1425.0,1496.7,2025-12-26 10:49,131832
ALKEM,2025-12-30,4700.0,0.0,0.0,0.0,0.0,5525.0,2025-12-26 10:49,13455
ALKEM,2025-12-30,4800.0,796.95,375.0,2.9,500.0,5525.0,2025-12-26 10:49,11672
ALKEM,2025-12-30,4900.0,0.0,0.0,1.3,375.0,5525.0,2025-12-26 10:49,9928
ALKEM,2025-12-30,4950.0,0.0,0.0,0.0,0.0,5525.0,2025-12-26 10:49,9043
ALKEM,2025-12-30,5000.0,516.0,125.0,0.15,375.0,5525.0,2025-12-26 10:49,8158
ALKEM,2025-12-30,5050.0,0.0,0.0,1.35,6500.0,5525.0,2025-12-26 10:49,7282
ALKEM,2025-12-30,5100.0,0.0,0.0,3.5,13125.0,5525.0,2025-12-26 10:49,6431
ALKEM,2025-12-30,5150.0,0.0,0.0,2.15,4750.0,5525.0,2025-12-26 10:49,5642
ALKEM,2025-12-30,5200.0,0.0,0.0,2.0,7250.0,5525.0,2025-12-26 10:49,4881
