Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.5,1.023,2026-01-22 09:42:12,32071
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.35,25000.0,0.0,1106.5,1.023,2026-01-22 09:42:12,24651
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.5,1.023,2026-01-22 09:42:12,21029
360ONE,2026-01-27,1000.0,105.95,25500.0,1500.0,0.2,63000.0,35000.0,1106.5,1.023,2026-01-22 09:42:12,17372
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.6,47000.0,0.0,1106.5,1.023,2026-01-22 09:42:12,14161
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,44000.0,2500.0,1106.5,1.023,2026-01-22 09:42:12,10772
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.6,616500.0,56500.0,1106.5,1.023,2026-01-22 09:42:12,7473
360ONE,2026-01-27,1080.0,31.25,4500.0,3000.0,2.75,296000.0,33000.0,1106.5,1.023,2026-01-22 09:42:12,5416
360ONE,2026-01-27,1100.0,18.55,103500.0,24500.0,9.5,194000.0,31500.0,1106.5,1.023,2026-01-22 09:42:12,3890
360ONE,2026-01-27,1120.0,9.1,213000.0,124000.0,20.9,74000.0,6000.0,1106.5,1.023,2026-01-22 09:42:12,3035
360ONE,2026-01-27,1140.0,4.65,407000.0,130500.0,44.2,109000.0,0.0,1106.5,1.023,2026-01-22 09:42:12,2785
360ONE,2026-01-27,1160.0,2.75,234500.0,113500.0,54.0,56000.0,1000.0,1106.5,1.023,2026-01-22 09:42:12,3236
360ONE,2026-01-27,1180.0,1.85,259500.0,51000.0,82.4,121000.0,0.0,1106.5,1.023,2026-01-22 09:42:12,4322
360ONE,2026-01-27,1200.0,1.25,526500.0,76500.0,101.85,74500.0,0.0,1106.5,1.023,2026-01-22 09:42:12,5458
360ONE,2026-01-27,1220.0,1.0,547500.0,211000.0,112.85,30500.0,0.0,1106.5,1.023,2026-01-22 09:42:12,8052
360ONE,2026-01-27,1240.0,0.7,320000.0,23000.0,141.1,70000.0,0.0,1106.5,1.023,2026-01-22 09:42:12,12205
360ONE,2026-01-27,1260.0,0.65,220500.0,13000.0,121.1,23500.0,0.0,1106.5,1.023,2026-01-22 09:42:12,16463
360ONE,2026-01-27,1280.0,0.55,201500.0,10500.0,81.0,1000.0,0.0,1106.5,1.023,2026-01-22 09:42:12,21904
360ONE,2026-01-27,1300.0,0.5,212500.0,6500.0,120.0,6000.0,0.0,1106.5,1.023,2026-01-22 09:42:12,28023
