Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.9,40000.0,55500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,12810
360ONE,2026-01-27,1000.0,149.2,25500.0,2500.0,4.15,67000.0,67000.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,9065
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,5.3,74000.0,41500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,7735
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.4,17500.0,19500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,6162
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,8.3,70000.0,37000.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,4652
360ONE,2026-01-27,1080.0,63.5,3000.0,0.0,11.1,56000.0,32000.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,3280
360ONE,2026-01-27,1100.0,57.0,103500.0,2500.0,14.9,142500.0,65500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,2001
360ONE,2026-01-27,1120.0,49.9,25000.0,25000.0,19.05,46500.0,33500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,1636
360ONE,2026-01-27,1140.0,33.6,79500.0,108000.0,28.4,73500.0,36000.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,1072
360ONE,2026-01-27,1160.0,24.95,94500.0,102000.0,35.9,96000.0,3500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,837
360ONE,2026-01-27,1180.0,17.0,98500.0,87000.0,51.75,83500.0,4500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,815
360ONE,2026-01-27,1200.0,11.7,316500.0,138000.0,65.0,134000.0,17500.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,1001
360ONE,2026-01-27,1220.0,8.65,165000.0,19000.0,85.65,28500.0,0.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,1852
360ONE,2026-01-27,1240.0,5.6,95500.0,31000.0,100.3,35000.0,0.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,3490
360ONE,2026-01-27,1260.0,4.3,70000.0,22500.0,76.0,5000.0,0.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,5193
360ONE,2026-01-27,1280.0,2.95,122000.0,41500.0,128.0,1000.0,0.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,7335
360ONE,2026-01-27,1300.0,2.2,65000.0,26000.0,126.0,500.0,0.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,9754
360ONE,2026-01-27,1320.0,1.85,66000.0,11500.0,0.0,0.0,0.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,12289
360ONE,2026-01-27,1360.0,1.2,48000.0,3000.0,168.3,3000.0,0.0,1141.7,1148.0,1130.1,0.431,2026-01-14 10:51,17619
ABB,2026-01-27,4200.0,845.0,125.0,0.0,0.0,0.0,0.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,63693
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,59761
ABB,2026-01-27,4300.0,725.0,125.0,0.0,4.6,23750.0,500.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,55818
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.9,0.0,0.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,51993
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,250.0,0.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,48170
ABB,2026-01-27,4450.0,0.0,0.0,0.0,9.4,7125.0,0.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,44400
ABB,2026-01-27,4500.0,556.25,375.0,0.0,10.35,31750.0,10125.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,40610
ABB,2026-01-27,4550.0,663.35,500.0,0.0,14.05,8500.0,0.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,36976
ABB,2026-01-27,4600.0,0.0,0.0,0.0,14.85,23375.0,500.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,33420
ABB,2026-01-27,4650.0,0.0,0.0,0.0,29.0,18875.0,0.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,29924
ABB,2026-01-27,4700.0,0.0,0.0,0.0,26.25,53500.0,11250.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,26503
ABB,2026-01-27,4750.0,244.95,1000.0,0.0,32.25,4375.0,2500.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,23264
ABB,2026-01-27,4800.0,265.2,750.0,0.0,45.85,68375.0,16625.0,4964.0,4992.0,4941.0,-0.04,2026-01-14 10:51,20203
