Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1199.7,1.695,2026-01-02 15:17,2577
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1199.7,1.695,2026-01-02 15:17,1757
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1199.7,1.695,2026-01-02 15:17,1351
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1199.7,1.695,2026-01-02 15:17,948
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1199.7,1.695,2026-01-02 15:17,548
360ONE,2026-01-27,1080.0,124.95,2500.0,3.65,10000.0,1199.7,1.695,2026-01-02 15:17,195
360ONE,2026-01-27,1100.0,0.0,0.0,5.75,26000.0,1199.7,1.695,2026-01-02 15:17,-144
360ONE,2026-01-27,1120.0,0.0,0.0,9.9,1000.0,1199.7,1.695,2026-01-02 15:17,-474
360ONE,2026-01-27,1140.0,74.7,1500.0,12.6,11000.0,1199.7,1.695,2026-01-02 15:17,-788
360ONE,2026-01-27,1160.0,65.0,14000.0,18.85,25000.0,1199.7,1.695,2026-01-02 15:17,-1078
360ONE,2026-01-27,1180.0,53.0,32500.0,27.2,49500.0,1199.7,1.695,2026-01-02 15:17,-1245
360ONE,2026-01-27,1200.0,33.5,258000.0,37.0,74000.0,1199.7,1.695,2026-01-02 15:17,-1253
360ONE,2026-01-27,1220.0,26.0,50000.0,0.0,0.0,1199.7,1.695,2026-01-02 15:17,-44
360ONE,2026-01-27,1240.0,17.0,26000.0,64.9,1000.0,1199.7,1.695,2026-01-02 15:17,803
360ONE,2026-01-27,1260.0,13.45,39500.0,0.0,0.0,1199.7,1.695,2026-01-02 15:17,1612
360ONE,2026-01-27,1280.0,10.0,116500.0,113.9,1000.0,1199.7,1.695,2026-01-02 15:17,2516
360ONE,2026-01-27,1300.0,7.0,44000.0,126.0,500.0,1199.7,1.695,2026-01-02 15:17,3708
360ONE,2026-01-27,1320.0,6.0,1500.0,0.0,0.0,1199.7,1.695,2026-01-02 15:17,4907
360ONE,2026-01-27,1360.0,2.7,52000.0,0.0,0.0,1199.7,1.695,2026-01-02 15:17,7264
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5205.0,0.551,2026-01-02 15:17,36486
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,32171
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5205.0,0.551,2026-01-02 15:17,27888
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,25736
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5205.0,0.551,2026-01-02 15:17,23622
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5205.0,0.551,2026-01-02 15:17,21475
ABB,2026-01-27,4700.0,0.0,0.0,7.1,18125.0,5205.0,0.551,2026-01-02 15:17,19340
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,17284
ABB,2026-01-27,4800.0,0.0,0.0,9.9,23375.0,5205.0,0.551,2026-01-02 15:17,15240
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,13291
ABB,2026-01-27,4900.0,0.0,0.0,17.25,14750.0,5205.0,0.551,2026-01-02 15:17,11365
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,9487
ABB,2026-01-27,5000.0,265.5,10500.0,29.9,77500.0,5205.0,0.551,2026-01-02 15:17,7634
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,6269
ABB,2026-01-27,5100.0,187.0,23625.0,53.2,37250.0,5205.0,0.551,2026-01-02 15:17,4856
ABB,2026-01-27,5150.0,155.7,20375.0,70.65,23625.0,5205.0,0.551,2026-01-02 15:17,3992
ABB,2026-01-27,5200.0,124.4,125375.0,90.25,102750.0,5205.0,0.551,2026-01-02 15:17,3254
ABB,2026-01-27,5250.0,99.9,25500.0,112.05,14375.0,5205.0,0.551,2026-01-02 15:17,4139
ABB,2026-01-27,5300.0,78.0,63625.0,140.0,21500.0,5205.0,0.551,2026-01-02 15:17,4684
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,5757
ABB,2026-01-27,5400.0,45.0,50625.0,240.0,5625.0,5205.0,0.551,2026-01-02 15:17,6635
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,7886
ABB,2026-01-27,5500.0,25.45,37625.0,361.9,17000.0,5205.0,0.551,2026-01-02 15:17,9045
ABB,2026-01-27,5550.0,0.0,0.0,330.0,125.0,5205.0,0.551,2026-01-02 15:17,9957
ABB,2026-01-27,5600.0,14.6,20250.0,393.75,17125.0,5205.0,0.551,2026-01-02 15:17,11386
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,12360
ABB,2026-01-27,5700.0,9.1,42500.0,498.95,5750.0,5205.0,0.551,2026-01-02 15:17,13980
ABB,2026-01-27,5750.0,0.0,0.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,15592
ABB,2026-01-27,5800.0,5.0,500.0,602.0,2125.0,5205.0,0.551,2026-01-02 15:17,17453
ABB,2026-01-27,5850.0,8.0,125.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,19199
ABB,2026-01-27,5900.0,8.0,125.0,0.0,0.0,5205.0,0.551,2026-01-02 15:17,21073
ABB,2026-01-27,6000.0,3.5,14375.0,812.0,28250.0,5205.0,0.551,2026-01-02 15:17,24824
ABB,2026-01-27,6100.0,7.5,875.0,890.3,18875.0,5205.0,0.551,2026-01-02 15:17,26711
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.1,18600.0,361.3,-0.18,2026-01-02 15:17,42463
ABCAPITAL,2026-01-27,300.0,59.85,843200.0,0.3,210800.0,361.3,-0.18,2026-01-02 15:17,22951
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.35,418500.0,361.3,-0.18,2026-01-02 15:17,19290
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.55,164300.0,361.3,-0.18,2026-01-02 15:17,15726
