Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.9,1.972,2026-01-22 10:05:59,31859
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.2,23500.0,6000.0,1116.9,1.972,2026-01-22 10:05:59,24521
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.9,1.972,2026-01-22 10:05:59,20937
360ONE,2026-01-27,1000.0,111.0,25500.0,3500.0,0.25,48500.0,39000.0,1116.9,1.972,2026-01-22 10:05:59,17318
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.2,49500.0,8000.0,1116.9,1.972,2026-01-22 10:05:59,14129
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,1116.9,1.972,2026-01-22 10:05:59,10756
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.55,616500.0,96500.0,1116.9,1.972,2026-01-22 10:05:59,7468
360ONE,2026-01-27,1080.0,30.55,4000.0,4500.0,2.15,290000.0,59000.0,1116.9,1.972,2026-01-22 10:05:59,5425
360ONE,2026-01-27,1100.0,18.5,114000.0,50500.0,6.6,195500.0,70500.0,1116.9,1.972,2026-01-22 10:05:59,3915
360ONE,2026-01-27,1120.0,10.55,214500.0,183000.0,20.9,74000.0,6000.0,1116.9,1.972,2026-01-22 10:05:59,3156
360ONE,2026-01-27,1140.0,4.35,409000.0,167000.0,44.2,109000.0,0.0,1116.9,1.972,2026-01-22 10:05:59,2963
360ONE,2026-01-27,1160.0,2.55,234500.0,180500.0,53.6,55500.0,3000.0,1116.9,1.972,2026-01-22 10:05:59,3432
360ONE,2026-01-27,1180.0,1.6,253500.0,76500.0,74.0,121000.0,500.0,1116.9,1.972,2026-01-22 10:05:59,4546
360ONE,2026-01-27,1200.0,1.0,517000.0,109000.0,94.15,74000.0,1000.0,1116.9,1.972,2026-01-22 10:05:59,5792
360ONE,2026-01-27,1220.0,0.8,531500.0,256500.0,112.85,30500.0,0.0,1116.9,1.972,2026-01-22 10:05:59,8430
360ONE,2026-01-27,1240.0,0.6,314500.0,38000.0,130.2,70000.0,500.0,1116.9,1.972,2026-01-22 10:05:59,12535
360ONE,2026-01-27,1260.0,0.55,213500.0,25000.0,121.1,23500.0,0.0,1116.9,1.972,2026-01-22 10:05:59,16819
360ONE,2026-01-27,1280.0,0.45,191000.0,27500.0,81.0,1000.0,0.0,1116.9,1.972,2026-01-22 10:05:59,22196
360ONE,2026-01-27,1300.0,0.45,213500.0,11000.0,120.0,6000.0,0.0,1116.9,1.972,2026-01-22 10:05:59,28230
360ONE,2026-01-27,1320.0,0.35,68000.0,1000.0,0.0,0.0,0.0,1116.9,1.972,2026-01-22 10:05:59,34641
360ONE,2026-01-27,1340.0,0.5,22500.0,0.0,226.9,0.0,0.0,1116.9,1.972,2026-01-22 10:05:59,41252
360ONE,2026-01-27,1360.0,0.35,149000.0,0.0,152.1,4000.0,0.0,1116.9,1.972,2026-01-22 10:05:59,47908
360ONE,2026-01-27,1380.0,0.35,62500.0,0.0,0.0,0.0,0.0,1116.9,1.972,2026-01-22 10:05:59,54812
ABB,2026-01-27,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.0,1.753,2026-01-22 10:05:59,75057
ABB,2026-01-27,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.0,1.753,2026-01-22 10:05:59,67869
ABB,2026-01-27,4100.0,0.0,0.0,0.0,1.45,875.0,0.0,4790.0,1.753,2026-01-22 10:05:59,60680
ABB,2026-01-27,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.0,1.753,2026-01-22 10:05:59,57090
ABB,2026-01-27,4200.0,615.0,0.0,0.0,0.0,0.0,0.0,4790.0,1.753,2026-01-22 10:05:59,53500
ABB,2026-01-27,4250.0,0.0,0.0,0.0,3.25,2750.0,0.0,4790.0,1.753,2026-01-22 10:05:59,49910
ABB,2026-01-27,4300.0,725.0,125.0,0.0,2.95,29000.0,10125.0,4790.0,1.753,2026-01-22 10:05:59,46332
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.25,2500.0,0.0,4790.0,1.753,2026-01-22 10:05:59,42902
ABB,2026-01-27,4400.0,786.0,625.0,0.0,4.15,13000.0,4500.0,4790.0,1.753,2026-01-22 10:05:59,39483
