Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,1.8,5500.0,7000.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,14372
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,3.35,4000.0,1500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,10939
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,4.9,40000.0,67500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,9230
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.8,10500.0,31500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,7582
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.0,4000.0,8500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,5968
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,14.8,56000.0,149000.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,4410
360ONE,2026-01-27,1100.0,57.0,76000.0,7000.0,19.2,158000.0,451500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,2876
360ONE,2026-01-27,1120.0,49.0,0.0,500.0,26.0,45500.0,143500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,1997
360ONE,2026-01-27,1140.0,37.0,26000.0,43000.0,35.7,55500.0,375500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,961
360ONE,2026-01-27,1160.0,28.3,55500.0,106500.0,47.0,103000.0,260500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,104
360ONE,2026-01-27,1180.0,21.05,113500.0,173000.0,60.05,122500.0,79000.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,-660
360ONE,2026-01-27,1200.0,14.8,266000.0,298000.0,75.85,179500.0,38000.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,-1123
360ONE,2026-01-27,1220.0,10.5,190500.0,431000.0,89.6,28000.0,11000.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,-1166
360ONE,2026-01-27,1240.0,7.25,179500.0,149500.0,98.9,42000.0,7000.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,144
360ONE,2026-01-27,1260.0,6.1,106500.0,79000.0,76.0,5000.0,0.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,1664
360ONE,2026-01-27,1280.0,4.5,131000.0,129500.0,128.0,1000.0,500.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,3719
360ONE,2026-01-27,1300.0,3.4,112000.0,94500.0,126.0,500.0,0.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,6057
360ONE,2026-01-27,1320.0,2.9,69000.0,21500.0,0.0,0.0,0.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,8606
360ONE,2026-01-27,1360.0,1.65,49500.0,39500.0,168.3,3000.0,0.0,1137.0,1184.4,1130.0,-3.88,2026-01-09 14:46:37,13936
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,66560
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,62378
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.75,23500.0,31875.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,58196
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,54142
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,50079
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,46068
ABB,2026-01-27,4500.0,556.25,375.0,0.0,11.0,29500.0,94000.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,42008
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,38086
ABB,2026-01-27,4600.0,0.0,0.0,0.0,15.45,16750.0,16375.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,34211
ABB,2026-01-27,4650.0,0.0,0.0,0.0,20.65,18625.0,19875.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,30361
ABB,2026-01-27,4700.0,0.0,0.0,0.0,25.05,42625.0,119250.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,26591
ABB,2026-01-27,4750.0,0.0,0.0,0.0,31.3,750.0,2250.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,22966
ABB,2026-01-27,4800.0,0.0,0.0,0.0,37.0,112875.0,649250.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,19450
ABB,2026-01-27,4850.0,0.0,0.0,0.0,53.45,500.0,1250.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,16082
ABB,2026-01-27,4900.0,267.2,6875.0,4625.0,56.8,45500.0,147375.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,13132
ABB,2026-01-27,4950.0,199.6,2875.0,3750.0,70.4,15625.0,52875.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,10372
ABB,2026-01-27,5000.0,177.55,21750.0,109125.0,85.2,108625.0,287250.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,7726
ABB,2026-01-27,5050.0,149.2,14500.0,75375.0,106.0,17625.0,78750.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,5245
ABB,2026-01-27,5100.0,122.2,58000.0,595875.0,129.7,80250.0,177375.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,3494
ABB,2026-01-27,5150.0,97.25,25000.0,92500.0,151.35,32125.0,31625.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,2073
ABB,2026-01-27,5200.0,79.4,149500.0,356875.0,208.25,113000.0,33000.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,1026
ABB,2026-01-27,5250.0,62.0,60625.0,99875.0,234.1,21250.0,2250.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,368
ABB,2026-01-27,5300.0,50.0,171500.0,381500.0,255.55,44250.0,9125.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,1165
ABB,2026-01-27,5350.0,38.25,68500.0,109250.0,277.25,9875.0,14125.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,2889
ABB,2026-01-27,5400.0,30.25,145500.0,309625.0,327.1,11250.0,2500.0,5084.0,5138.0,4983.5,1.255,2026-01-09 14:46:37,5265
