time,stock,atm_diff
09:41,NBCC,-1277.51
09:41,NESTLEIND,-1103.1
09:41,NHPC,-392.96
09:41,NMDC,-3619.76
09:41,NTPC,1855.8
09:41,NUVAMA,-2409.8
09:41,NYKAA,-3860.16
09:41,OBEROIRLTY,2873.5
09:41,OFSS,9651.75
09:41,OIL,1055.74
09:41,ONGC,3769.94
09:41,PAGEIND,-799.65
09:41,PATANJALI,327.51
09:41,PAYTM,-23501.89
09:41,PERSISTENT,-5054.0
09:41,PETRONET,-60.52
09:41,PFC,-86.77
09:41,PGEL,-2127.81
09:41,PHOENIXLTD,626.64
09:41,PIDILITIND,62.4
09:41,PIIND,226.56
09:41,PNB,-1053.92
09:41,PNBHOUSING,-2103.53
09:41,POLICYBZR,1184.26
09:41,POLYCAB,4820.0
09:41,POWERGRID,-246.43
09:41,POWERINDIA,1161.75
09:41,PPLPHARMA,8.93
09:41,PREMIERENE,2469.74
09:41,PRESTIGE,1048.86
09:41,RBLBANK,87.0
09:41,RECLTD,3085.81
09:41,RELIANCE,-41065.3
09:41,RVNL,-974.93
09:41,SAIL,2106.26
09:41,SAMMAANCAP,0.0
09:41,SBICARD,-89.44
09:41,SBILIFE,-9255.6
09:41,SBIN,-7346.4
09:41,SHREECEM,624.38
09:41,SHRIRAMFIN,-3304.12
09:41,SIEMENS,918.05
09:41,SOLARINDS,1195.6
09:41,SONACOMS,895.11
09:41,SRF,39.8
09:41,SUNPHARMA,1150.73
09:41,SUPREMEIND,-4227.82
09:41,SUZLON,4676.76
09:41,SWIGGY,-227.24
09:41,SYNGENE,-332.8
09:41,TATACONSUM,2229.48
09:41,TATAELXSI,3926.8
09:41,TATAPOWER,-1491.4
09:41,TATASTEEL,4020.39
09:41,TATATECH,420.16
09:41,TCS,-5568.92
09:41,TECHM,8046.72
09:41,TIINDIA,-781.2
09:41,TITAN,3197.25
09:41,TORNTPHARM,450.0
09:41,TORNTPOWER,-331.5
09:41,TRENT,2152.4
09:41,TVSMOTOR,-1503.08
09:41,ULTRACEMCO,4792.7
09:41,UNIONBANK,3411.45
09:41,UNITDSPR,6456.08
09:41,UNOMINDA,2.2
09:41,UPL,23716.84
09:41,VBL,1203.64
09:41,VEDL,25692.15
09:41,VOLTAS,-10532.1
09:41,WAAREEENER,-5536.12
09:41,WIPRO,181.05
09:41,YESBANK,3040.34
09:41,ZYDUSLIFE,5567.58
10:04,360ONE,922.8
10:04,ABB,3886.38
10:04,ABCAPITAL,8712.55
10:04,ADANIENSOL,-14773.73
10:04,ADANIENT,9476.16
10:04,ADANIGREEN,-568.68
10:04,ADANIPORTS,33632.28
10:04,ALKEM,21.88
10:04,AMBER,-4778.0
10:04,AMBUJACEM,-4220.48
10:04,ANGELONE,6379.0
10:04,APLAPOLLO,-5810.98
10:04,APOLLOHOSP,1756.0
10:04,ASHOKLEY,56884.7
10:04,ASIANPAINT,38215.6
10:04,ASTRAL,839.8
10:04,AUBANK,6738.0
10:04,AUROPHARMA,-972.84
10:04,AXISBANK,-12953.75
10:04,BAJAJ-AUTO,13138.5
10:04,BAJAJFINSV,-729.6
10:04,BAJAJHLDNG,-941.5
10:04,BAJFINANCE,26176.8
10:04,BANDHANBNK,8161.56
10:04,BANKBARODA,-9728.55
10:04,BANKINDIA,13027.46
10:04,BDL,4878.16
10:04,BEL,3473.86
10:04,BHARATFORG,1810.2
10:04,BHARTIARTL,671.84
10:04,BHEL,-3436.26
10:04,BIOCON,-1558.0
10:04,BLUESTARCO,2156.31
10:04,BOSCHLTD,1307.38
10:04,BPCL,11114.51
10:04,BRITANNIA,-4783.0
10:04,BSE,12013.5
10:04,CAMS,3492.0
10:04,CANBK,5779.22
10:04,CDSL,5342.99
10:04,CGPOWER,-7527.43
10:04,CHOLAFIN,14509.5
10:04,CIPLA,554.77
10:04,COALINDIA,15849.07
10:04,COFORGE,4979.4
10:04,COLPAL,1691.1
10:04,CONCOR,-3317.5
10:04,CROMPTON,-4182.75
10:04,CUMMINSIND,2384.4
10:04,DABUR,7217.88
10:04,DALBHARAT,1227.2
10:04,DELHIVERY,7774.61
10:04,DIVISLAB,22754.6
10:04,DIXON,14601.35
10:04,DLF,-12542.31
10:04,DMART,604.2
10:04,DRREDDY,35847.0
10:04,EICHERMOT,-4227.4
10:04,ETERNAL,-60424.45
10:04,EXIDEIND,4723.83
10:04,FEDERALBNK,-16793.25
10:04,FORTIS,4648.92
10:04,GAIL,-7853.61
10:04,GLENMARK,344.25
10:04,GMRAIRPORT,-196.42
10:04,GODREJCP,-4983.2
10:04,GODREJPROP,-6070.68
10:04,GRASIM,5586.7
10:04,HAL,-22860.15
10:04,HAVELLS,-11812.8
10:04,HCLTECH,16174.06
10:04,HDFCAMC,4197.84
10:04,HDFCBANK,-6670.29
10:04,HDFCLIFE,-17946.94
10:04,HEROMOTOCO,-56127.9
10:04,HINDALCO,75168.94
10:04,HINDPETRO,-3597.62
10:04,HINDUNILVR,32233.56
10:04,HINDZINC,86128.52
10:04,HUDCO,-7276.74
10:04,ICICIBANK,-11052.86
10:04,ICICIGI,1629.55
10:04,ICICIPRULI,-1928.16
10:04,IDEA,177.26
10:04,IDFCFIRSTB,12550.56
10:04,IEX,-2853.56
10:04,IIFL,46304.28
10:04,INDHOTEL,1316.0
10:04,INDIANB,-2192.0
10:04,INDIGO,39195.75
10:04,INDUSINDBK,-14861.84
10:04,INDUSTOWER,9935.65
10:04,INFY,56694.88
10:04,INOXWIND,-156.94
10:04,IOC,2201.84
10:04,IRCTC,10727.59
10:04,IREDA,-867.47
10:04,IRFC,-13737.27
10:04,ITC,-14194.88
10:04,JINDALSTEL,-17134.5
10:04,JIOFIN,-5531.55
10:04,JSWENERGY,-120.6
10:04,JSWSTEEL,-10811.61
10:04,JUBLFOOD,-7964.38
10:04,KALYANKJIL,-2470.09
10:04,KAYNES,-1876.4
10:04,KEI,-9180.5
10:04,KFINTECH,21.4
10:04,KOTAKBANK,5901.86
10:04,KPITTECH,4340.78
10:04,LAURUSLABS,17349.69
10:04,LICHSGFIN,-3882.4
10:04,LICI,2720.55
10:04,LODHA,1889.28
10:04,LT,10792.95
10:04,LTF,26097.3
10:04,LTIM,1588.2
10:04,LUPIN,-9.69
10:04,M&M,12416.2
10:04,MANAPPURAM,327.75
10:04,MANKIND,253.04
10:04,MARICO,-10426.56
10:04,MARUTI,7203.0
10:04,MAXHEALTH,6029.62
10:04,MAZDOCK,397.0
10:04,MCX,-8659.0
10:04,MFSL,-1196.8
10:04,MOTHERSON,-810.08
10:04,MPHASIS,4174.23
10:04,MUTHOOTFIN,-14016.75
10:04,NATIONALUM,38811.38
10:04,NAUKRI,-1223.7
10:04,NBCC,-2470.65
10:04,NESTLEIND,3984.0
10:04,NHPC,-1271.3
10:04,NMDC,-8192.88
10:04,NTPC,8004.82
10:04,NUVAMA,-3021.6
10:04,NYKAA,-7331.56
10:04,OBEROIRLTY,2722.58
10:04,OFSS,9170.55
10:04,OIL,4245.64
10:04,ONGC,9380.3
10:04,PAGEIND,2411.4
10:04,PATANJALI,604.71
10:04,PAYTM,-27860.59
10:04,PERSISTENT,-5921.2
10:04,PETRONET,11967.06
10:04,PFC,-3298.49
10:04,PGEL,-1644.83
10:04,PHOENIXLTD,2716.42
10:04,PIDILITIND,-117.7
10:04,PIIND,249.76
10:04,PNB,-3300.16
10:04,PNBHOUSING,-4834.05
10:04,POLICYBZR,6136.9
10:04,POLYCAB,23596.0
10:04,POWERGRID,3039.34
10:04,POWERINDIA,8932.0
10:04,PPLPHARMA,-400.31
10:04,PREMIERENE,-2349.34
10:04,PRESTIGE,1227.42
10:04,RBLBANK,9134.16
10:04,RECLTD,-2273.04
10:04,RELIANCE,-103644.8
10:04,RVNL,-3697.82
10:04,SAIL,24747.66
10:04,SAMMAANCAP,-94.6
10:04,SBICARD,-142.08
10:04,SBILIFE,-29910.15
10:04,SBIN,-67848.6
10:04,SHREECEM,4279.0
10:04,SHRIRAMFIN,24443.26
10:04,SIEMENS,2486.05
10:04,SOLARINDS,-187.65
10:04,SONACOMS,2775.73
10:04,SRF,-2797.36
10:04,SUNPHARMA,1617.07
10:04,SUPREMEIND,-4579.93
10:04,SUZLON,873.98
10:04,SWIGGY,-806.0
10:04,SYNGENE,8954.0
10:04,TATACONSUM,9445.15
10:04,TATAELXSI,191.7
10:04,TATAPOWER,-6149.81
10:04,TATASTEEL,19950.92
10:04,TATATECH,-944.4
10:04,TCS,47875.73
10:04,TECHM,26411.76
10:04,TIINDIA,-1019.84
10:04,TITAN,3674.93
10:04,TORNTPHARM,-687.8
10:04,TORNTPOWER,-343.66
10:04,TRENT,4680.9
10:04,TVSMOTOR,-3474.73
10:04,ULTRACEMCO,10431.0
10:04,UNIONBANK,749.37
10:04,UNITDSPR,5369.36
10:04,UNOMINDA,1060.4
10:04,UPL,50148.55
10:04,VBL,4136.74
10:04,VEDL,103341.99
10:04,VOLTAS,-45131.7
10:04,WAAREEENER,-3244.68
10:04,WIPRO,-2596.95
10:04,YESBANK,4857.82
10:04,ZYDUSLIFE,8855.1
10:23,360ONE,2127.4
10:23,ABB,5600.25
10:23,ABCAPITAL,9940.46
10:23,ADANIENSOL,-18223.92
10:23,ADANIENT,18536.17
10:23,ADANIGREEN,-4184.04
10:23,ADANIPORTS,36708.57
10:23,ALKEM,1320.25
10:23,AMBER,-4649.6
10:23,AMBUJACEM,4437.3
10:23,ANGELONE,10008.0
10:23,APLAPOLLO,-1781.36
10:23,APOLLOHOSP,2516.0
10:23,ASHOKLEY,25562.6
10:23,ASIANPAINT,44416.3
10:23,ASTRAL,184.11
10:23,AUBANK,7468.0
10:23,AUROPHARMA,-418.99
10:23,AXISBANK,-24127.12
10:23,BAJAJ-AUTO,25368.0
10:23,BAJAJFINSV,-4386.8
10:23,BAJAJHLDNG,-1103.2
10:23,BAJFINANCE,17136.3
10:23,BANDHANBNK,17219.88
10:23,BANKBARODA,-11487.79
10:23,BANKINDIA,12547.29
10:23,BDL,2818.48
10:23,BEL,7983.14
10:23,BHARATFORG,1739.4
10:23,BHARTIARTL,-5008.02
10:23,BHEL,465.68
10:23,BIOCON,-3541.25
10:23,BLUESTARCO,450.71
10:23,BOSCHLTD,1283.38
10:23,BPCL,16082.23
10:23,BRITANNIA,1381.12
10:23,BSE,13581.0
10:23,CAMS,1086.3
10:23,CANBK,6751.21
10:23,CDSL,2788.44
10:23,CGPOWER,-5713.02
10:23,CHOLAFIN,16968.75
10:23,CIPLA,3187.35
10:23,COALINDIA,41221.51
10:23,COFORGE,-7813.95
10:23,COLPAL,1958.04
10:23,CONCOR,-3488.25
10:23,CROMPTON,-4291.56
10:23,CUMMINSIND,-298.8
10:23,DABUR,13990.0
10:23,DALBHARAT,319.67
10:23,DELHIVERY,10781.7
10:23,DIVISLAB,22368.8
10:23,DIXON,31181.5
10:23,DLF,-19432.55
10:23,DMART,-469.2
10:23,DRREDDY,61083.12
10:23,EICHERMOT,-3700.1
10:23,ETERNAL,-90555.32
10:23,EXIDEIND,4124.25
10:23,FEDERALBNK,7257.5
10:23,FORTIS,6546.89
10:23,GAIL,-9176.83
10:23,GLENMARK,1086.75
10:23,GMRAIRPORT,782.32
10:23,GODREJCP,-14498.4
10:23,GODREJPROP,-827.53
10:23,GRASIM,3035.7
10:23,HAL,-21648.9
10:23,HAVELLS,-10735.0
10:23,HCLTECH,7079.94
10:23,HDFCAMC,2885.76
10:23,HDFCBANK,-44183.37
10:23,HDFCLIFE,-21403.36
10:23,HEROMOTOCO,-83226.3
10:23,HINDALCO,105542.36
10:23,HINDPETRO,2261.52
10:23,HINDUNILVR,45007.44
10:23,HINDZINC,49145.16
10:23,HUDCO,-10729.54
10:23,ICICIBANK,-17941.98
10:23,ICICIGI,809.64
10:23,ICICIPRULI,-2173.19
10:23,IDEA,1808.32
10:23,IDFCFIRSTB,16010.13
10:23,IEX,-481.65
10:23,IIFL,56323.08
10:23,INDHOTEL,3112.7
10:23,INDIANB,5548.4
10:23,INDIGO,-25849.8
10:23,INDUSINDBK,-7714.98
10:23,INDUSTOWER,13119.75
10:23,INFY,35432.64
10:23,INOXWIND,-37.36
10:23,IOC,10051.28
10:23,IRCTC,20041.17
10:23,IREDA,-2715.91
10:23,IRFC,-16319.32
10:23,ITC,-23604.48
10:23,JINDALSTEL,2811.38
10:23,JIOFIN,-19433.21
10:23,JSWENERGY,-865.1
10:23,JSWSTEEL,-2564.19
10:23,JUBLFOOD,-6592.62
10:23,KALYANKJIL,-56214.35
10:23,KAYNES,-3798.6
10:23,KEI,-3396.4
10:23,KFINTECH,-515.8
10:23,KOTAKBANK,9671.6
10:23,KPITTECH,4517.75
10:23,LAURUSLABS,24626.88
10:23,LICHSGFIN,-4897.8
10:23,LICI,4300.17
10:23,LODHA,424.53
10:23,LT,1089.27
10:23,LTF,31923.79
10:23,LTIM,5781.3
10:23,LUPIN,4935.27
10:23,M&M,13180.2
10:23,MANAPPURAM,2536.65
10:23,MANKIND,652.81
10:23,MARICO,-12871.92
10:23,MARUTI,-2085.8
10:23,MAXHEALTH,5624.64
10:23,MAZDOCK,-308.6
10:23,MCX,-1009.75
10:23,MFSL,-1359.04
10:23,MOTHERSON,-2116.34
10:23,MPHASIS,-5569.85
10:23,MUTHOOTFIN,-14009.6
10:23,NATIONALUM,48674.06
10:23,NAUKRI,-1805.4
10:23,NBCC,-2989.87
10:23,NESTLEIND,3162.6
10:23,NHPC,-1545.34
10:23,NMDC,-10765.03
10:23,NTPC,20253.0
10:23,NUVAMA,-4732.0
10:23,NYKAA,-8059.69
10:23,OBEROIRLTY,327.32
10:23,OFSS,2723.4
10:23,OIL,4269.72
10:23,ONGC,10077.66
10:23,PAGEIND,2196.15
10:23,PATANJALI,-318.96
10:23,PAYTM,-18543.76
10:23,PERSISTENT,-23711.4
10:23,PETRONET,18328.73
10:23,PFC,-2340.78
10:23,PGEL,-441.56
10:23,PHOENIXLTD,2913.96
10:23,PIDILITIND,-201.0
10:23,PIIND,-315.07
10:23,PNB,-1512.16
10:23,PNBHOUSING,-2734.81
10:23,POLICYBZR,4454.8
10:23,POLYCAB,8075.75
10:23,POWERGRID,5047.82
10:23,POWERINDIA,14692.5
10:23,PPLPHARMA,-138.21
10:23,PREMIERENE,-7590.92
10:23,PRESTIGE,212.4
10:23,RBLBANK,11819.89
10:23,RECLTD,6907.18
10:23,RELIANCE,-128313.6
10:23,RVNL,1203.07
10:23,SAIL,27604.6
10:23,SAMMAANCAP,-1022.75
10:23,SBICARD,365.28
10:23,SBILIFE,-37270.2
10:23,SBIN,-43425.0
10:23,SHREECEM,3108.75
10:23,SHRIRAMFIN,30693.63
10:23,SIEMENS,-627.2
10:23,SOLARINDS,495.3
10:23,SONACOMS,3811.71
10:23,SRF,-2200.32
10:23,SUNPHARMA,-3744.02
10:23,SUPREMEIND,-4037.43
10:23,SUZLON,1252.49
10:23,SWIGGY,-8251.49
10:23,SYNGENE,8187.4
10:23,TATACONSUM,9442.18
10:23,TATAELXSI,4723.5
10:23,TATAPOWER,-12350.81
10:23,TATASTEEL,59037.77
10:23,TATATECH,-2135.12
10:23,TCS,64215.2
10:23,TECHM,19507.92
10:23,TIINDIA,-1060.0
10:23,TITAN,5229.98
10:23,TORNTPHARM,-941.1
10:23,TORNTPOWER,-434.35
10:23,TRENT,2823.7
10:23,TVSMOTOR,-3857.84
10:23,ULTRACEMCO,14503.3
10:23,UNIONBANK,4682.76
10:23,UNITDSPR,8778.4
10:23,UNOMINDA,-2219.8
10:23,UPL,60891.26
10:23,VBL,113.51
10:23,VEDL,166254.81
10:23,VOLTAS,-39135.15
10:23,WAAREEENER,-14337.58
10:23,WIPRO,-11565.3
10:23,YESBANK,10574.0
10:23,ZYDUSLIFE,13655.52
10:24,360ONE,1421.0
10:24,ABB,5486.5
10:24,ABCAPITAL,11070.41
10:24,ADANIENSOL,-18819.54
10:24,ADANIENT,17723.5
10:24,ADANIGREEN,-4107.6
10:24,ADANIPORTS,35858.89
10:24,ALKEM,452.75
10:24,AMBER,-4436.6
10:24,AMBUJACEM,8493.55
10:24,ANGELONE,8963.0
10:24,APLAPOLLO,-2295.16
10:24,APOLLOHOSP,2754.5
10:24,ASHOKLEY,29987.6
10:24,ASIANPAINT,46324.4
10:24,ASTRAL,400.86
10:24,AUBANK,9385.8
10:24,AUROPHARMA,-544.39
10:24,AXISBANK,-23485.75
10:24,BAJAJ-AUTO,25408.95
10:24,BAJAJFINSV,-4749.8
10:24,BAJAJHLDNG,-1200.2
10:24,BAJFINANCE,16047.45
10:24,BANDHANBNK,18023.04
10:24,BANKBARODA,-11977.87
10:24,BANKINDIA,12803.44
10:24,BDL,3319.68
10:24,BEL,9032.93
10:24,BHARATFORG,2688.6
10:24,BHARTIARTL,-738.53
10:24,BHEL,191.49
10:24,BIOCON,-3602.5
10:24,BLUESTARCO,505.96
10:24,BOSCHLTD,-383.25
10:24,BPCL,16258.99
10:24,BRITANNIA,1185.12
10:24,BSE,12952.5
10:24,CAMS,974.1
10:24,CANBK,7576.2
10:24,CDSL,1886.32
10:24,CGPOWER,-5022.31
10:24,CHOLAFIN,17154.25
10:24,CIPLA,3648.75
10:24,COALINDIA,39741.23
10:24,COFORGE,-9276.9
10:24,COLPAL,1917.54
10:24,CONCOR,-3552.62
10:24,CROMPTON,-4456.26
10:24,CUMMINSIND,-1792.4
10:24,DABUR,13990.62
10:24,DALBHARAT,421.33
10:24,DELHIVERY,10355.29
10:24,DIVISLAB,22572.3
10:24,DIXON,28631.2
10:24,DLF,-19432.55
10:24,DMART,366.3
10:24,DRREDDY,61151.75
10:24,EICHERMOT,-4694.9
10:24,ETERNAL,-90109.61
10:24,EXIDEIND,4124.25
10:24,FEDERALBNK,6715.0
10:24,FORTIS,7845.32
10:24,GAIL,-9443.48
10:24,GLENMARK,1609.35
10:24,GMRAIRPORT,773.53
10:24,GODREJCP,-8104.2
10:24,GODREJPROP,-561.33
10:24,GRASIM,2910.8
10:24,HAL,-21768.6
10:24,HAVELLS,-10762.0
10:24,HCLTECH,7641.34
10:24,HDFCAMC,3170.16
10:24,HDFCBANK,-47625.49
10:24,HDFCLIFE,-21917.06
10:24,HEROMOTOCO,-83328.0
10:24,HINDALCO,105155.96
10:24,HINDPETRO,1338.53
10:24,HINDUNILVR,46196.4
10:24,HINDZINC,49495.51
10:24,HUDCO,-10804.6
10:24,ICICIBANK,-17975.44
10:24,ICICIGI,700.05
10:24,ICICIPRULI,-2233.78
10:24,IDEA,1372.32
10:24,IDFCFIRSTB,15855.24
10:24,IEX,-654.83
10:24,IIFL,56281.83
10:24,INDHOTEL,2015.8
10:24,INDIANB,6665.6
10:24,INDIGO,-25779.6
10:24,INDUSINDBK,-11330.06
10:24,INDUSTOWER,13017.92
10:24,INFY,33991.52
10:24,INOXWIND,271.52
10:24,IOC,9475.64
10:24,IRCTC,19952.54
10:24,IREDA,-2733.43
10:24,IRFC,-16982.58
10:24,ITC,-23904.56
10:24,JINDALSTEL,2968.5
10:24,JIOFIN,-19793.82
10:24,JSWENERGY,-481.4
10:24,JSWSTEEL,-2331.58
10:24,JUBLFOOD,-6466.12
10:24,KALYANKJIL,-56223.87
10:24,KAYNES,-5216.0
10:24,KEI,-5036.15
10:24,KFINTECH,-197.8
10:24,KOTAKBANK,10854.08
10:24,KPITTECH,4355.23
10:24,LAURUSLABS,23715.85
10:24,LICHSGFIN,-5084.2
10:24,LICI,4162.2
10:24,LODHA,-695.7
10:24,LT,-369.67
10:24,LTF,30356.55
10:24,LTIM,4322.4
10:24,LUPIN,5009.39
10:24,M&M,18258.4
10:24,MANAPPURAM,2314.05
10:24,MANKIND,801.31
10:24,MARICO,-12600.24
10:24,MARUTI,-3118.3
10:24,MAXHEALTH,5476.8
10:24,MAZDOCK,-194.24
10:24,MCX,-1161.5
10:24,MFSL,-1292.64
10:24,MOTHERSON,-2550.53
10:24,MPHASIS,-5473.32
10:24,MUTHOOTFIN,-13553.38
10:24,NATIONALUM,49033.69
10:24,NAUKRI,-1121.85
10:24,NBCC,-3723.46
10:24,NESTLEIND,3160.6
10:24,NHPC,-1546.62
10:24,NMDC,-9931.41
10:24,NTPC,21586.12
10:24,NUVAMA,-4027.2
10:24,NYKAA,-8209.69
10:24,OBEROIRLTY,304.08
10:24,OFSS,2442.3
10:24,OIL,5140.24
10:24,ONGC,10394.46
10:24,PAGEIND,2673.45
10:24,PATANJALI,-181.26
10:24,PAYTM,-18747.34
10:24,PERSISTENT,-24103.8
10:24,PETRONET,18328.73
10:24,PFC,-884.52
10:24,PGEL,-249.66
10:24,PHOENIXLTD,2913.96
10:24,PIDILITIND,-57.0
10:24,PIIND,-247.24
10:24,PNB,-1671.2
10:24,PNBHOUSING,-3136.64
10:24,POLICYBZR,4342.38
10:24,POLYCAB,7883.75
10:24,POWERGRID,4948.07
10:24,POWERINDIA,14479.75
10:24,PPLPHARMA,-145.43
10:24,PREMIERENE,-7362.3
10:24,PRESTIGE,207.0
10:24,RBLBANK,12064.05
10:24,RECLTD,6851.46
10:24,RELIANCE,-128490.5
10:24,RVNL,-132.67
10:24,SAIL,28581.73
10:24,SAMMAANCAP,-1516.18
10:24,SBICARD,62.4
10:24,SBILIFE,-36745.95
10:24,SBIN,-40752.22
10:24,SHREECEM,2982.5
10:24,SHRIRAMFIN,31304.79
10:24,SIEMENS,-164.32
10:24,SOLARINDS,820.05
10:24,SONACOMS,4201.75
10:24,SRF,-2263.52
10:24,SUNPHARMA,-3929.45
10:24,SUPREMEIND,-4105.15
10:24,SUZLON,1281.01
10:24,SWIGGY,-8882.25
10:24,SYNGENE,8698.8
10:24,TATACONSUM,9566.04
10:24,TATAELXSI,4835.3
10:24,TATAPOWER,-12381.77
10:24,TATASTEEL,59037.77
10:24,TATATECH,-1966.96
10:24,TCS,63227.15
10:24,TECHM,20637.6
10:24,TIINDIA,-779.04
10:24,TITAN,4770.71
10:24,TORNTPHARM,-680.0
10:24,TORNTPOWER,-399.92
10:24,TRENT,5418.0
10:24,TVSMOTOR,-3750.04
10:24,ULTRACEMCO,14555.3
10:24,UNIONBANK,4783.65
10:24,UNITDSPR,8169.92
10:24,UNOMINDA,-2166.12
10:24,UPL,61130.01
10:24,VBL,112.39
10:24,VEDL,166304.83
10:24,VOLTAS,-39203.25
10:24,WAAREEENER,-14460.25
10:24,WIPRO,-11455.65
10:24,YESBANK,10844.57
10:24,ZYDUSLIFE,10092.42
10:33,360ONE,564.2
10:33,ABB,6968.0
10:33,ABCAPITAL,10854.65
10:33,ADANIENSOL,-19774.67
10:33,ADANIENT,11781.55
10:33,ADANIGREEN,-6857.4
10:33,ADANIPORTS,11655.93
10:33,ALKEM,568.5
10:33,AMBER,-4603.8
10:33,AMBUJACEM,10073.91
10:33,ANGELONE,17603.75
10:33,APLAPOLLO,10099.46
10:33,APOLLOHOSP,-356.62
10:33,ASHOKLEY,31377.95
10:33,ASIANPAINT,47946.6
10:33,ASTRAL,477.87
10:33,AUBANK,3967.8
10:33,AUROPHARMA,-1865.05
10:33,AXISBANK,-30729.62
10:33,BAJAJ-AUTO,62142.45
10:33,BAJAJFINSV,-2978.6
10:33,BAJAJHLDNG,-840.7
10:33,BAJFINANCE,33392.25
10:33,BANDHANBNK,20924.46
10:33,BANKBARODA,-10537.75
10:33,BANKINDIA,12182.35
10:33,BDL,1643.6
10:33,BEL,19099.7
10:33,BHARATFORG,3219.6
10:33,BHARTIARTL,1041.2
10:33,BHEL,-5682.07
10:33,BIOCON,-3775.75
