time,stock,atm_diff,avg_ltp_pct_x1000
10:23,SIEMENS,394.0,104.74
10:23,SOLARINDS,-88.0,104.74
10:23,SONACOMS,-471.0,104.74
10:23,SRF,1321.0,104.74
10:23,SUNPHARMA,8207.0,104.74
10:23,SUPREMEIND,2022.0,104.74
10:23,SUZLON,-586.0,104.74
10:23,SWIGGY,249.0,104.74
10:23,SYNGENE,-2187.0,104.74
10:23,TATACONSUM,4511.0,104.74
10:23,TATAELXSI,1146.0,104.74
10:23,TATAPOWER,-872.0,104.74
10:23,TATASTEEL,2290.0,104.74
10:23,TATATECH,396.0,104.74
10:23,TCS,-3851.0,104.74
10:23,TECHM,9042.0,104.74
10:23,TIINDIA,15.0,104.74
10:23,TITAN,882.0,104.74
10:23,TORNTPHARM,-200.0,104.74
10:23,TORNTPOWER,-47.0,104.74
10:23,TRENT,-5301.0,104.74
10:23,TVSMOTOR,-5010.0,104.74
10:23,ULTRACEMCO,-558.0,104.74
10:23,UNIONBANK,2721.0,104.74
10:23,UNITDSPR,-2549.0,104.74
10:23,UNOMINDA,530.0,104.74
10:23,UPL,2190.0,104.74
10:23,VBL,6855.0,104.74
10:23,VEDL,18037.0,104.74
10:23,VOLTAS,-11262.0,104.74
10:23,WAAREEENER,4456.0,104.74
10:23,WIPRO,1954.0,104.74
10:23,YESBANK,-1455.0,104.74
10:23,ZYDUSLIFE,4196.0,104.74
10:28,360ONE,-564.0,-12.4
10:28,ABB,3496.0,-12.4
10:28,ABCAPITAL,-5531.0,-12.4
10:28,ADANIENSOL,-3284.0,-12.4
10:28,ADANIENT,-1080.0,-12.4
10:28,ADANIGREEN,-8310.0,-12.4
10:28,ADANIPORTS,7125.0,-12.4
10:28,ALKEM,1261.0,-12.4
10:28,AMBER,847.0,-12.4
10:28,AMBUJACEM,-9289.0,-12.4
10:28,ANGELONE,-24.0,-12.4
10:28,APLAPOLLO,41601.0,-12.4
10:28,APOLLOHOSP,2105.0,-12.4
10:28,ASHOKLEY,-492.0,-12.4
10:28,ASIANPAINT,5810.0,-12.4
10:28,ASTRAL,-808.0,-12.4
10:28,AUBANK,-4265.0,-12.4
10:28,AUROPHARMA,1027.0,-12.4
10:28,AXISBANK,79692.0,-12.4
10:28,BAJAJ-AUTO,5906.0,-12.4
10:28,BAJAJFINSV,-4973.0,-12.4
10:28,BAJAJHLDNG,-311.0,-12.4
10:28,BAJFINANCE,-10165.0,-12.4
10:28,BANDHANBNK,705.0,-12.4
10:28,BANKBARODA,6252.0,-12.4
10:28,BANKINDIA,-7978.0,-12.4
10:28,BDL,6700.0,-12.4
10:28,BEL,32028.0,-12.4
10:28,BHARATFORG,1696.0,-12.4
10:28,BHARTIARTL,12488.0,-12.4
10:28,BHEL,-10640.0,-12.4
10:28,BIOCON,-32.0,-12.4
10:28,BLUESTARCO,-1877.0,-12.4
10:28,BOSCHLTD,5720.0,-12.4
10:28,BPCL,1193.0,-12.4
10:28,BRITANNIA,-2514.0,-12.4
10:28,BSE,73319.0,-12.4
10:28,CAMS,220.0,-12.4
10:28,CANBK,3598.0,-12.4
10:28,CDSL,-9730.0,-12.4
10:28,CGPOWER,251.0,-12.4
10:28,CHOLAFIN,-5114.0,-12.4
10:28,CIPLA,-708.0,-12.4
10:28,COALINDIA,7811.0,-12.4
10:28,COFORGE,4848.0,-12.4
10:28,COLPAL,-742.0,-12.4
10:28,CONCOR,674.0,-12.4
10:28,CROMPTON,-2529.0,-12.4
10:28,CUMMINSIND,1254.0,-12.4
10:28,DABUR,852.0,-12.4
10:28,DALBHARAT,2689.0,-12.4
10:28,DELHIVERY,4030.0,-12.4
10:28,DIVISLAB,-3248.0,-12.4
10:28,DIXON,-13614.0,-12.4
10:28,DLF,1876.0,-12.4
10:28,DMART,-3593.0,-12.4
10:28,DRREDDY,7198.0,-12.4
10:28,EICHERMOT,-2734.0,-12.4
10:28,ETERNAL,-364.0,-12.4
10:28,EXIDEIND,-1723.0,-12.4
10:28,FEDERALBNK,9762.0,-12.4
10:28,FORTIS,52.0,-12.4
10:28,GAIL,74.0,-12.4
10:28,GLENMARK,-1039.0,-12.4
10:28,GMRAIRPORT,-1243.0,-12.4
10:28,GODREJCP,-3765.0,-12.4
10:28,GODREJPROP,-2109.0,-12.4
10:28,GRASIM,9097.0,-12.4
10:28,HAL,-11192.0,-12.4
10:28,HAVELLS,1885.0,-12.4
10:28,HCLTECH,19315.0,-12.4
10:28,HDFCAMC,-1466.0,-12.4
10:28,HDFCBANK,8269.0,-12.4
10:28,HDFCLIFE,244.0,-12.4
10:28,HEROMOTOCO,-1171.0,-12.4
10:28,HINDALCO,12752.0,-12.4
10:28,HINDPETRO,-3301.0,-12.4
10:28,HINDUNILVR,16535.0,-12.4
10:28,HINDZINC,38665.0,-12.4
10:28,HUDCO,-5215.0,-12.4
