time,stock,atm_diff
10:33,MOTHERSON,
10:33,MPHASIS,
10:33,MUTHOOTFIN,
10:33,NATIONALUM,
10:33,NAUKRI,
10:33,NBCC,
10:33,NESTLEIND,
10:33,NHPC,
10:33,NMDC,
10:33,NTPC,
10:33,NUVAMA,
10:33,NYKAA,
10:33,OBEROIRLTY,
10:33,OFSS,
10:33,OIL,
10:33,ONGC,
10:33,PAGEIND,
10:33,PATANJALI,
10:33,PAYTM,
10:33,PERSISTENT,
10:33,PETRONET,
10:33,PFC,
10:33,PGEL,
10:33,PHOENIXLTD,
10:33,PIDILITIND,
10:33,PIIND,
10:33,PNB,
10:33,PNBHOUSING,
10:33,POLICYBZR,
10:33,POLYCAB,
10:33,POWERGRID,
10:33,POWERINDIA,
10:33,PPLPHARMA,
10:33,PREMIERENE,
10:33,PRESTIGE,
10:33,RBLBANK,
10:33,RECLTD,
10:33,RELIANCE,
10:33,RVNL,
10:33,SAIL,
10:33,SAMMAANCAP,
10:33,SBICARD,
10:33,SBILIFE,
10:33,SBIN,
10:33,SHREECEM,
10:33,SHRIRAMFIN,
10:33,SIEMENS,
10:33,SOLARINDS,
10:33,SONACOMS,
10:33,SRF,
10:33,SUNPHARMA,
10:33,SUPREMEIND,
10:33,SUZLON,
10:33,SWIGGY,
10:33,SYNGENE,
10:33,TATACONSUM,
10:33,TATAELXSI,
10:33,TATAPOWER,
10:33,TATASTEEL,
10:33,TATATECH,
10:33,TCS,
10:33,TECHM,
10:33,TIINDIA,
10:33,TITAN,
10:33,TORNTPHARM,
10:33,TORNTPOWER,
10:33,TRENT,
10:33,TVSMOTOR,
10:33,ULTRACEMCO,
10:33,UNIONBANK,
10:33,UNITDSPR,
10:33,UNOMINDA,
10:33,UPL,
10:33,VBL,
10:33,VEDL,
10:33,VOLTAS,
10:33,WAAREEENER,
10:33,WIPRO,
10:33,YESBANK,
10:33,ZYDUSLIFE,
10:49,360ONE,
10:49,ABB,
10:49,ABCAPITAL,
10:49,ADANIENSOL,
10:49,ADANIENT,
10:49,ADANIGREEN,
10:49,ADANIPORTS,
10:49,ALKEM,
10:49,AMBER,
10:49,AMBUJACEM,
10:49,ANGELONE,
10:49,APLAPOLLO,
10:49,APOLLOHOSP,
10:49,ASHOKLEY,
10:49,ASIANPAINT,
10:49,ASTRAL,
10:49,AUBANK,
10:49,AUROPHARMA,
10:49,AXISBANK,
10:49,BAJAJ-AUTO,
10:49,BAJAJFINSV,
10:49,BAJAJHLDNG,
10:49,BAJFINANCE,
10:49,BANDHANBNK,
10:49,BANKBARODA,
10:49,BANKINDIA,
10:49,BDL,
10:49,BEL,
10:49,BHARATFORG,
10:49,BHARTIARTL,
10:49,BHEL,
10:49,BIOCON,
10:49,BLUESTARCO,
10:49,BOSCHLTD,
10:49,BPCL,
10:49,BRITANNIA,
10:49,BSE,
10:49,CAMS,
10:49,CANBK,
10:49,CDSL,
10:49,CGPOWER,
10:49,CHOLAFIN,
10:49,CIPLA,
10:49,COALINDIA,
10:49,COFORGE,
10:49,COLPAL,
10:49,CONCOR,
10:49,CROMPTON,
10:49,CUMMINSIND,
10:49,DABUR,
10:49,DALBHARAT,
10:49,DELHIVERY,
10:49,DIVISLAB,
10:49,DIXON,
10:49,DLF,
10:49,DMART,
10:49,DRREDDY,
10:49,EICHERMOT,
10:49,ETERNAL,
10:49,EXIDEIND,
10:49,FEDERALBNK,
10:49,FORTIS,
10:49,GAIL,
10:49,GLENMARK,
10:49,GMRAIRPORT,
10:49,GODREJCP,
10:49,GODREJPROP,
10:49,GRASIM,
10:49,HAL,
10:49,HAVELLS,
10:49,HCLTECH,
10:49,HDFCAMC,
10:49,HDFCBANK,
10:49,HDFCLIFE,
10:49,HEROMOTOCO,
10:49,HINDALCO,
10:49,HINDPETRO,
10:49,HINDUNILVR,
10:49,HINDZINC,
10:49,HUDCO,
10:49,ICICIBANK,
10:49,ICICIGI,
10:49,ICICIPRULI,
10:49,IDEA,
10:49,IDFCFIRSTB,
10:49,IEX,
10:49,IIFL,
10:49,INDHOTEL,
10:49,INDIANB,
10:49,INDIGO,
10:49,INDUSINDBK,
10:49,INDUSTOWER,
10:49,INFY,
10:49,INOXWIND,
10:49,IOC,
10:49,IRCTC,
10:49,IREDA,
10:49,IRFC,
10:49,ITC,
10:49,JINDALSTEL,
10:49,JIOFIN,
10:49,JSWENERGY,
10:49,JSWSTEEL,
10:49,JUBLFOOD,
10:49,KALYANKJIL,
10:49,KAYNES,
10:49,KEI,
10:49,KFINTECH,
10:49,KOTAKBANK,
10:49,KPITTECH,
10:49,LAURUSLABS,
10:49,LICHSGFIN,
10:49,LICI,
10:49,LODHA,
10:49,LT,
10:49,LTF,
10:49,LTIM,
10:49,LUPIN,
10:49,M&M,
10:49,MANAPPURAM,
10:49,MANKIND,
10:49,MARICO,
10:49,MARUTI,
10:49,MAXHEALTH,
10:49,MAZDOCK,
10:49,MCX,
10:49,MFSL,
10:49,MOTHERSON,
10:49,MPHASIS,
10:49,MUTHOOTFIN,
10:49,NATIONALUM,
10:49,NAUKRI,
10:49,NBCC,
10:49,NESTLEIND,
10:49,NHPC,
10:49,NMDC,
10:49,NTPC,
10:49,NUVAMA,
10:49,NYKAA,
10:49,OBEROIRLTY,
10:49,OFSS,
10:49,OIL,
10:49,ONGC,
10:49,PAGEIND,
10:49,PATANJALI,
10:49,PAYTM,
10:49,PERSISTENT,
10:49,PETRONET,
10:49,PFC,
10:49,PGEL,
10:49,PHOENIXLTD,
10:49,PIDILITIND,
10:49,PIIND,
10:49,PNB,
10:49,PNBHOUSING,
10:49,POLICYBZR,
10:49,POLYCAB,
10:49,POWERGRID,
10:49,POWERINDIA,
10:49,PPLPHARMA,
10:49,PREMIERENE,
10:49,PRESTIGE,
10:49,RBLBANK,
10:49,RECLTD,
10:49,RELIANCE,
10:49,RVNL,
10:49,SAIL,
10:49,SAMMAANCAP,
10:49,SBICARD,
10:49,SBILIFE,
10:49,SBIN,
10:49,SHREECEM,
10:49,SHRIRAMFIN,
10:49,SIEMENS,
10:49,SOLARINDS,
10:49,SONACOMS,
10:49,SRF,
10:49,SUNPHARMA,
10:49,SUPREMEIND,
10:49,SUZLON,
10:49,SWIGGY,
10:49,SYNGENE,
10:49,TATACONSUM,
10:49,TATAELXSI,
10:49,TATAPOWER,
10:49,TATASTEEL,
10:49,TATATECH,
10:49,TCS,
10:49,TECHM,
10:49,TIINDIA,
10:49,TITAN,
10:49,TORNTPHARM,
10:49,TORNTPOWER,
10:49,TRENT,
10:49,TVSMOTOR,
10:49,ULTRACEMCO,
10:49,UNIONBANK,
10:49,UNITDSPR,
10:49,UNOMINDA,
10:49,UPL,
10:49,VBL,
10:49,VEDL,
10:49,VOLTAS,
10:49,WAAREEENER,
10:49,WIPRO,
10:49,YESBANK,
10:49,ZYDUSLIFE,
10:54,360ONE,
10:54,ABB,
10:54,ABCAPITAL,
10:54,ADANIENSOL,
10:54,ADANIENT,
10:54,ADANIGREEN,
10:54,ADANIPORTS,
10:54,ALKEM,
10:54,AMBER,
10:54,AMBUJACEM,
10:54,ANGELONE,
10:54,APLAPOLLO,
10:54,APOLLOHOSP,
10:54,ASHOKLEY,
10:54,ASIANPAINT,
10:54,ASTRAL,
10:54,AUBANK,
10:54,AUROPHARMA,
10:54,AXISBANK,
10:54,BAJAJ-AUTO,
10:54,BAJAJFINSV,
10:54,BAJAJHLDNG,
10:54,BAJFINANCE,
10:54,BANDHANBNK,
10:54,BANKBARODA,
10:54,BANKINDIA,
10:54,BDL,
10:54,BEL,
10:54,BHARATFORG,
10:54,BHARTIARTL,
10:54,BHEL,
10:54,BIOCON,
10:54,BLUESTARCO,
10:54,BOSCHLTD,
10:54,BPCL,
10:54,BRITANNIA,
10:54,BSE,
10:54,CAMS,
10:54,CANBK,
10:54,CDSL,
10:54,CGPOWER,
10:54,CHOLAFIN,
10:54,CIPLA,
10:54,COALINDIA,
10:54,COFORGE,
10:54,COLPAL,
10:54,CONCOR,
10:54,CROMPTON,
10:54,CUMMINSIND,
10:54,DABUR,
10:54,DALBHARAT,
10:54,DELHIVERY,
10:54,DIVISLAB,
10:54,DIXON,
10:54,DLF,
10:54,DMART,
10:54,DRREDDY,
10:54,EICHERMOT,
10:54,ETERNAL,
10:54,EXIDEIND,
10:54,FEDERALBNK,
10:54,FORTIS,
10:54,GAIL,
10:54,GLENMARK,
10:54,GMRAIRPORT,
10:54,GODREJCP,
10:54,GODREJPROP,
10:54,GRASIM,
10:54,HAL,
10:54,HAVELLS,
10:54,HCLTECH,
10:54,HDFCAMC,
10:54,HDFCBANK,
10:54,HDFCLIFE,
10:54,HEROMOTOCO,
10:54,HINDALCO,
10:54,HINDPETRO,
10:54,HINDUNILVR,
10:54,HINDZINC,
10:54,HUDCO,
10:54,ICICIBANK,
10:54,ICICIGI,
10:54,ICICIPRULI,
10:54,IDEA,
10:54,IDFCFIRSTB,
10:54,IEX,
10:54,IIFL,
10:54,INDHOTEL,
10:54,INDIANB,
10:54,INDIGO,
10:54,INDUSINDBK,
10:54,INDUSTOWER,
10:54,INFY,
10:54,INOXWIND,
10:54,IOC,
10:54,IRCTC,
10:54,IREDA,
10:54,IRFC,
10:54,ITC,
10:54,JINDALSTEL,
10:54,JIOFIN,
10:54,JSWENERGY,
10:54,JSWSTEEL,
10:54,JUBLFOOD,
10:54,KALYANKJIL,
10:54,KAYNES,
10:54,KEI,
10:54,KFINTECH,
10:54,KOTAKBANK,
10:54,KPITTECH,
10:54,LAURUSLABS,
10:54,LICHSGFIN,
10:54,LICI,
10:54,LODHA,
10:54,LT,
10:54,LTF,
10:54,LTIM,
10:54,LUPIN,
10:54,M&M,
10:54,MANAPPURAM,
10:54,MANKIND,
10:54,MARICO,
10:54,MARUTI,
10:54,MAXHEALTH,
10:54,MAZDOCK,
10:54,MCX,
10:54,MFSL,
10:54,MOTHERSON,
10:54,MPHASIS,
10:54,MUTHOOTFIN,
10:54,NATIONALUM,
10:54,NAUKRI,
10:54,NBCC,
10:54,NESTLEIND,
10:54,NHPC,
10:54,NMDC,
10:54,NTPC,
10:54,NUVAMA,
10:54,NYKAA,
10:54,OBEROIRLTY,
10:54,OFSS,
10:54,OIL,
10:54,ONGC,
10:54,PAGEIND,
10:54,PATANJALI,
10:54,PAYTM,
10:54,PERSISTENT,
10:54,PETRONET,
10:54,PFC,
10:54,PGEL,
10:54,PHOENIXLTD,
10:54,PIDILITIND,
10:54,PIIND,
10:54,PNB,
10:54,PNBHOUSING,
10:54,POLICYBZR,
10:54,POLYCAB,
10:54,POWERGRID,
10:54,POWERINDIA,
10:54,PPLPHARMA,
10:54,PREMIERENE,
10:54,PRESTIGE,
10:54,RBLBANK,
10:54,RECLTD,
10:54,RELIANCE,
10:54,RVNL,
10:54,SAIL,
10:54,SAMMAANCAP,
10:54,SBICARD,
10:54,SBILIFE,
10:54,SBIN,
10:54,SHREECEM,
10:54,SHRIRAMFIN,
10:54,SIEMENS,
10:54,SOLARINDS,
10:54,SONACOMS,
10:54,SRF,
10:54,SUNPHARMA,
10:54,SUPREMEIND,
10:54,SUZLON,
10:54,SWIGGY,
10:54,SYNGENE,
10:54,TATACONSUM,
10:54,TATAELXSI,
10:54,TATAPOWER,
10:54,TATASTEEL,
10:54,TATATECH,
10:54,TCS,
10:54,TECHM,
10:54,TIINDIA,
10:54,TITAN,
10:54,TORNTPHARM,
10:54,TORNTPOWER,
10:54,TRENT,
10:54,TVSMOTOR,
10:54,ULTRACEMCO,
10:54,UNIONBANK,
10:54,UNITDSPR,
10:54,UNOMINDA,
10:54,UPL,
10:54,VBL,
10:54,VEDL,
10:54,VOLTAS,
10:54,WAAREEENER,
10:54,WIPRO,
10:54,YESBANK,
10:54,ZYDUSLIFE,
11:08,360ONE,
11:08,ABB,
11:08,ABCAPITAL,
11:08,ADANIENSOL,
11:08,ADANIENT,
11:08,ADANIGREEN,
11:08,ADANIPORTS,
11:08,ALKEM,
11:08,AMBER,
11:08,AMBUJACEM,
11:08,ANGELONE,
11:08,APLAPOLLO,
11:08,APOLLOHOSP,
11:08,ASHOKLEY,
11:08,ASIANPAINT,
11:08,ASTRAL,
11:08,AUBANK,
11:08,AUROPHARMA,
11:08,AXISBANK,
11:08,BAJAJ-AUTO,
11:08,BAJAJFINSV,
11:08,BAJAJHLDNG,
11:08,BAJFINANCE,
11:08,BANDHANBNK,
11:08,BANKBARODA,
11:08,BANKINDIA,
11:08,BDL,
11:08,BEL,
11:08,BHARATFORG,
11:08,BHARTIARTL,
11:08,BHEL,
11:08,BIOCON,
11:08,BLUESTARCO,
11:08,BOSCHLTD,
11:08,BPCL,
11:08,BRITANNIA,
11:08,BSE,
11:08,CAMS,
11:08,CANBK,
11:08,CDSL,
11:08,CGPOWER,
11:08,CHOLAFIN,
11:08,CIPLA,
11:08,COALINDIA,
11:08,COFORGE,
11:08,COLPAL,
11:08,CONCOR,
11:08,CROMPTON,
11:08,CUMMINSIND,
11:08,DABUR,
11:08,DALBHARAT,
11:08,DELHIVERY,
11:08,DIVISLAB,
11:08,DIXON,
11:08,DLF,
11:08,DMART,
11:08,DRREDDY,
11:08,EICHERMOT,
11:08,ETERNAL,
11:08,EXIDEIND,
11:08,FEDERALBNK,
11:08,FORTIS,
11:08,GAIL,
11:08,GLENMARK,
11:08,GMRAIRPORT,
11:08,GODREJCP,
11:08,GODREJPROP,
11:08,GRASIM,
11:08,HAL,
11:08,HAVELLS,
11:08,HCLTECH,
11:08,HDFCAMC,
11:08,HDFCBANK,
11:08,HDFCLIFE,
11:08,HEROMOTOCO,
11:08,HINDALCO,
11:08,HINDPETRO,
11:08,HINDUNILVR,
11:08,HINDZINC,
11:08,HUDCO,
11:08,ICICIBANK,
11:08,ICICIGI,
11:08,ICICIPRULI,
11:08,IDEA,
11:08,IDFCFIRSTB,
11:08,IEX,
11:08,IIFL,
11:08,INDHOTEL,
11:08,INDIANB,
11:08,INDIGO,
11:08,INDUSINDBK,
11:08,INDUSTOWER,
11:08,INFY,
11:08,INOXWIND,
11:08,IOC,
11:08,IRCTC,
11:08,IREDA,
11:08,IRFC,
11:08,ITC,
11:08,JINDALSTEL,
11:08,JIOFIN,
11:08,JSWENERGY,
11:08,JSWSTEEL,
11:08,JUBLFOOD,
11:08,KALYANKJIL,
11:08,KAYNES,
11:08,KEI,
11:08,KFINTECH,
11:08,KOTAKBANK,
11:08,KPITTECH,
11:08,LAURUSLABS,
11:08,LICHSGFIN,
11:08,LICI,
11:08,LODHA,
11:08,LT,
11:08,LTF,
11:08,LTIM,
11:08,LUPIN,
11:08,M&M,
11:08,MANAPPURAM,
11:08,MANKIND,
11:08,MARICO,
11:08,MARUTI,
11:08,MAXHEALTH,
11:08,MAZDOCK,
11:08,MCX,
11:08,MFSL,
11:08,MOTHERSON,
11:08,MPHASIS,
11:08,MUTHOOTFIN,
11:08,NATIONALUM,
11:08,NAUKRI,
11:08,NBCC,
11:08,NESTLEIND,
11:08,NHPC,
11:08,NMDC,
11:08,NTPC,
11:08,NUVAMA,
11:08,NYKAA,
11:08,OBEROIRLTY,
11:08,OFSS,
11:08,OIL,
11:08,ONGC,
11:08,PAGEIND,
11:08,PATANJALI,
11:08,PAYTM,
11:08,PERSISTENT,
11:08,PETRONET,
11:08,PFC,
11:08,PGEL,
11:08,PHOENIXLTD,
11:08,PIDILITIND,
11:08,PIIND,
11:08,PNB,
11:08,PNBHOUSING,
11:08,POLICYBZR,
11:08,POLYCAB,
11:08,POWERGRID,
11:08,POWERINDIA,
11:08,PPLPHARMA,
11:08,PREMIERENE,
11:08,PRESTIGE,
11:08,RBLBANK,
11:08,RECLTD,
11:08,RELIANCE,
11:08,RVNL,
11:08,SAIL,
11:08,SAMMAANCAP,
11:08,SBICARD,
11:08,SBILIFE,
11:08,SBIN,
11:08,SHREECEM,
11:08,SHRIRAMFIN,
11:08,SIEMENS,
11:08,SOLARINDS,
11:08,SONACOMS,
11:08,SRF,
11:08,SUNPHARMA,
11:08,SUPREMEIND,
11:08,SUZLON,
11:08,SWIGGY,
11:08,SYNGENE,
11:08,TATACONSUM,
11:08,TATAELXSI,
11:08,TATAPOWER,
11:08,TATASTEEL,
11:08,TATATECH,
11:08,TCS,
11:08,TECHM,
11:08,TIINDIA,
11:08,TITAN,
11:08,TORNTPHARM,
11:08,TORNTPOWER,
11:08,TRENT,
11:08,TVSMOTOR,
11:08,ULTRACEMCO,
11:08,UNIONBANK,
11:08,UNITDSPR,
11:08,UNOMINDA,
11:08,UPL,
11:08,VBL,
11:08,VEDL,
11:08,VOLTAS,
11:08,WAAREEENER,
11:08,WIPRO,
11:08,YESBANK,
11:08,ZYDUSLIFE,
11:17,360ONE,
11:17,ABB,
11:17,ABCAPITAL,
11:17,ADANIENSOL,
11:17,ADANIENT,
11:17,ADANIGREEN,
11:17,ADANIPORTS,
11:17,ALKEM,
11:17,AMBER,
11:17,AMBUJACEM,
11:17,ANGELONE,
11:17,APLAPOLLO,
11:17,APOLLOHOSP,
11:17,ASHOKLEY,
11:17,ASIANPAINT,
11:17,ASTRAL,
11:17,AUBANK,
11:17,AUROPHARMA,
11:17,AXISBANK,
11:17,BAJAJ-AUTO,
11:17,BAJAJFINSV,
11:17,BAJAJHLDNG,
11:17,BAJFINANCE,
11:17,BANDHANBNK,
11:17,BANKBARODA,
11:17,BANKINDIA,
11:17,BDL,
11:17,BEL,
11:17,BHARATFORG,
11:17,BHARTIARTL,
11:17,BHEL,
11:17,BIOCON,
11:17,BLUESTARCO,
11:17,BOSCHLTD,
11:17,BPCL,
11:17,BRITANNIA,
11:17,BSE,
11:17,CAMS,
11:17,CANBK,
11:17,CDSL,
11:17,CGPOWER,
11:17,CHOLAFIN,
11:17,CIPLA,
11:17,COALINDIA,
11:17,COFORGE,
11:17,COLPAL,
11:17,CONCOR,
11:17,CROMPTON,
11:17,CUMMINSIND,
11:17,DABUR,
11:17,DALBHARAT,
11:17,DELHIVERY,
11:17,DIVISLAB,
11:17,DIXON,
11:17,DLF,
11:17,DMART,
11:17,DRREDDY,
11:17,EICHERMOT,
11:17,ETERNAL,
11:17,EXIDEIND,
11:17,FEDERALBNK,
11:17,FORTIS,
11:17,GAIL,
11:17,GLENMARK,
11:17,GMRAIRPORT,
11:17,GODREJCP,
11:17,GODREJPROP,
11:17,GRASIM,
11:17,HAL,
11:17,HAVELLS,
11:17,HCLTECH,
11:17,HDFCAMC,
11:17,HDFCBANK,
11:17,HDFCLIFE,
11:17,HEROMOTOCO,
11:17,HINDALCO,
11:17,HINDPETRO,
11:17,HINDUNILVR,
11:17,HINDZINC,
11:17,HUDCO,
11:17,ICICIBANK,
11:17,ICICIGI,
11:17,ICICIPRULI,
11:17,IDEA,
11:17,IDFCFIRSTB,
11:17,IEX,
11:17,IIFL,
11:17,INDHOTEL,
11:17,INDIANB,
11:17,INDIGO,
11:17,INDUSINDBK,
11:17,INDUSTOWER,
11:17,INFY,
11:17,INOXWIND,
11:17,IOC,
11:17,IRCTC,
11:17,IREDA,
11:17,IRFC,
11:17,ITC,
11:17,JINDALSTEL,
11:17,JIOFIN,
11:17,JSWENERGY,
11:17,JSWSTEEL,
11:17,JUBLFOOD,
11:17,KALYANKJIL,
11:17,KAYNES,
11:17,KEI,
11:17,KFINTECH,
11:17,KOTAKBANK,
11:17,KPITTECH,
11:17,LAURUSLABS,
11:17,LICHSGFIN,
11:17,LICI,
11:17,LODHA,
11:17,LT,
11:17,LTF,
11:17,LTIM,
11:17,LUPIN,
11:17,M&M,
11:17,MANAPPURAM,
11:17,MANKIND,
11:17,MARICO,
11:17,MARUTI,
11:17,MAXHEALTH,
11:17,MAZDOCK,
11:17,MCX,
11:17,MFSL,
11:17,MOTHERSON,
11:17,MPHASIS,
11:17,MUTHOOTFIN,
11:17,NATIONALUM,
11:17,NAUKRI,
11:17,NBCC,
11:17,NESTLEIND,
11:17,NHPC,
11:17,NMDC,
11:17,NTPC,
11:17,NUVAMA,
11:17,NYKAA,
11:17,OBEROIRLTY,
11:17,OFSS,
11:17,OIL,
11:17,ONGC,
11:17,PAGEIND,
11:17,PATANJALI,
11:17,PAYTM,
11:17,PERSISTENT,
11:17,PETRONET,
11:17,PFC,
11:17,PGEL,
11:17,PHOENIXLTD,
11:17,PIDILITIND,
11:17,PIIND,
11:17,PNB,
11:17,PNBHOUSING,
11:17,POLICYBZR,
11:17,POLYCAB,
11:17,POWERGRID,
11:17,POWERINDIA,
11:17,PPLPHARMA,
11:17,PREMIERENE,
11:17,PRESTIGE,
11:17,RBLBANK,
11:17,RECLTD,
11:17,RELIANCE,
11:17,RVNL,
11:17,SAIL,
11:17,SAMMAANCAP,
11:17,SBICARD,
11:17,SBILIFE,
11:17,SBIN,
11:17,SHREECEM,
11:17,SHRIRAMFIN,
11:17,SIEMENS,
11:17,SOLARINDS,
11:17,SONACOMS,
11:17,SRF,
11:17,SUNPHARMA,
11:17,SUPREMEIND,
11:17,SUZLON,
11:17,SWIGGY,
11:17,SYNGENE,
11:17,TATACONSUM,
11:17,TATAELXSI,
11:17,TATAPOWER,
11:17,TATASTEEL,
11:17,TATATECH,
11:17,TCS,
11:17,TECHM,
11:17,TIINDIA,
11:17,TITAN,
11:17,TORNTPHARM,
11:17,TORNTPOWER,
11:17,TRENT,
11:17,TVSMOTOR,
11:17,ULTRACEMCO,
11:17,UNIONBANK,
11:17,UNITDSPR,
11:17,UNOMINDA,
11:17,UPL,
11:17,VBL,
11:17,VEDL,
11:17,VOLTAS,
11:17,WAAREEENER,
11:17,WIPRO,
11:17,YESBANK,
11:17,ZYDUSLIFE,
11:21,360ONE,
11:21,ABB,
11:21,ABCAPITAL,
11:21,ADANIENSOL,
11:21,ADANIENT,
11:21,ADANIGREEN,
11:21,ADANIPORTS,
11:21,ALKEM,
11:21,AMBER,
11:21,AMBUJACEM,
11:21,ANGELONE,
11:21,APLAPOLLO,
11:21,APOLLOHOSP,
11:21,ASHOKLEY,
11:21,ASIANPAINT,
11:21,ASTRAL,
11:21,AUBANK,
11:21,AUROPHARMA,
11:21,AXISBANK,
11:21,BAJAJ-AUTO,
11:21,BAJAJFINSV,
11:21,BAJAJHLDNG,
11:21,BAJFINANCE,
11:21,BANDHANBNK,
11:21,BANKBARODA,
11:21,BANKINDIA,
11:21,BDL,
11:21,BEL,
11:21,BHARATFORG,
11:21,BHARTIARTL,
11:21,BHEL,
11:21,BIOCON,
11:21,BLUESTARCO,
11:21,BOSCHLTD,
11:21,BPCL,
11:21,BRITANNIA,
11:21,BSE,
11:21,CAMS,
11:21,CANBK,
11:21,CDSL,
11:21,CGPOWER,
11:21,CHOLAFIN,
11:21,CIPLA,
11:21,COALINDIA,
11:21,COFORGE,
11:21,COLPAL,
11:21,CONCOR,
11:21,CROMPTON,
11:21,CUMMINSIND,
11:21,DABUR,
11:21,DALBHARAT,
11:21,DELHIVERY,
11:21,DIVISLAB,
11:21,DIXON,
11:21,DLF,
11:21,DMART,
11:21,DRREDDY,
11:21,EICHERMOT,
11:21,ETERNAL,
11:21,EXIDEIND,
11:21,FEDERALBNK,
11:21,FORTIS,
11:21,GAIL,
11:21,GLENMARK,
11:21,GMRAIRPORT,
11:21,GODREJCP,
11:21,GODREJPROP,
11:21,GRASIM,
11:21,HAL,
11:21,HAVELLS,
11:21,HCLTECH,
11:21,HDFCAMC,
11:21,HDFCBANK,
11:21,HDFCLIFE,
11:21,HEROMOTOCO,
11:21,HINDALCO,
11:21,HINDPETRO,
11:21,HINDUNILVR,
11:21,HINDZINC,
11:21,HUDCO,
11:21,ICICIBANK,
11:21,ICICIGI,
11:21,ICICIPRULI,
11:21,IDEA,
11:21,IDFCFIRSTB,
11:21,IEX,
11:21,IIFL,
11:21,INDHOTEL,
11:21,INDIANB,
11:21,INDIGO,
11:21,INDUSINDBK,
11:21,INDUSTOWER,
11:21,INFY,
11:21,INOXWIND,
11:21,IOC,
11:21,IRCTC,
11:21,IREDA,
11:21,IRFC,
11:21,ITC,
11:21,JINDALSTEL,
11:21,JIOFIN,
11:21,JSWENERGY,
11:21,JSWSTEEL,
11:21,JUBLFOOD,
11:21,KALYANKJIL,
11:21,KAYNES,
11:21,KEI,
11:21,KFINTECH,
11:21,KOTAKBANK,
11:21,KPITTECH,
11:21,LAURUSLABS,
11:21,LICHSGFIN,
11:21,LICI,
11:21,LODHA,
11:21,LT,
11:21,LTF,
11:21,LTIM,
11:21,LUPIN,
11:21,M&M,
11:21,MANAPPURAM,
11:21,MANKIND,
11:21,MARICO,
11:21,MARUTI,
11:21,MAXHEALTH,
11:21,MAZDOCK,
11:21,MCX,
11:21,MFSL,
11:21,MOTHERSON,
11:21,MPHASIS,
11:21,MUTHOOTFIN,
11:21,NATIONALUM,
11:21,NAUKRI,
11:21,NBCC,
11:21,NESTLEIND,
11:21,NHPC,
11:21,NMDC,
11:21,NTPC,
11:21,NUVAMA,
11:21,NYKAA,
11:21,OBEROIRLTY,
11:21,OFSS,
11:21,OIL,
11:21,ONGC,
11:21,PAGEIND,
11:21,PATANJALI,
11:21,PAYTM,
11:21,PERSISTENT,
11:21,PETRONET,
11:21,PFC,
11:21,PGEL,
11:21,PHOENIXLTD,
11:21,PIDILITIND,
11:21,PIIND,
11:21,PNB,
11:21,PNBHOUSING,
11:21,POLICYBZR,
11:21,POLYCAB,
11:21,POWERGRID,
11:21,POWERINDIA,
11:21,PPLPHARMA,
11:21,PREMIERENE,
11:21,PRESTIGE,
11:21,RBLBANK,
11:21,RECLTD,
11:21,RELIANCE,
11:21,RVNL,
11:21,SAIL,
11:21,SAMMAANCAP,
11:21,SBICARD,
11:21,SBILIFE,
11:21,SBIN,
11:21,SHREECEM,
11:21,SHRIRAMFIN,
11:21,SIEMENS,
11:21,SOLARINDS,
11:21,SONACOMS,
11:21,SRF,
11:21,SUNPHARMA,
11:21,SUPREMEIND,
11:21,SUZLON,
11:21,SWIGGY,
11:21,SYNGENE,
11:21,TATACONSUM,
11:21,TATAELXSI,
11:21,TATAPOWER,
11:21,TATASTEEL,
11:21,TATATECH,
11:21,TCS,
11:21,TECHM,
11:21,TIINDIA,
11:21,TITAN,
11:21,TORNTPHARM,
11:21,TORNTPOWER,
11:21,TRENT,
11:21,TVSMOTOR,
11:21,ULTRACEMCO,
11:21,UNIONBANK,
11:21,UNITDSPR,
11:21,UNOMINDA,
11:21,UPL,
11:21,VBL,
11:21,VEDL,
11:21,VOLTAS,
11:21,WAAREEENER,
11:21,WIPRO,
11:21,YESBANK,
11:21,ZYDUSLIFE,
11:24,360ONE,
11:24,ABB,
11:24,ABCAPITAL,
11:24,ADANIENSOL,
11:24,ADANIENT,
11:24,ADANIGREEN,
11:24,ADANIPORTS,
11:24,ALKEM,
11:24,AMBER,
11:24,AMBUJACEM,
11:24,ANGELONE,
11:24,APLAPOLLO,
11:24,APOLLOHOSP,
11:24,ASHOKLEY,
11:24,ASIANPAINT,
11:24,ASTRAL,
11:24,AUBANK,
11:24,AUROPHARMA,
11:24,AXISBANK,
11:24,BAJAJ-AUTO,
11:24,BAJAJFINSV,
11:24,BAJAJHLDNG,
11:24,BAJFINANCE,
11:24,BANDHANBNK,
11:24,BANKBARODA,
11:24,BANKINDIA,
11:24,BDL,
11:24,BEL,
11:24,BHARATFORG,
11:24,BHARTIARTL,
11:24,BHEL,
11:24,BIOCON,
11:24,BLUESTARCO,
11:24,BOSCHLTD,
11:24,BPCL,
11:24,BRITANNIA,
11:24,BSE,
11:24,CAMS,
11:24,CANBK,
11:24,CDSL,
11:24,CGPOWER,
11:24,CHOLAFIN,
11:24,CIPLA,
11:24,COALINDIA,
11:24,COFORGE,
11:24,COLPAL,
11:24,CONCOR,
11:24,CROMPTON,
11:24,CUMMINSIND,
11:24,DABUR,
11:24,DALBHARAT,
